"file","SiteDescriptions","LocationInfo","MonthlyData","AnnualData","Metadata","Duplicate","NotRelevant"
"/TN/WW_Info 2009-2019.xlsx$WW_Sites",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019.xlsx$09-19 Withdrawals",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019.xlsx$Discharge_Sites",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019.xlsx$09-19 Discharges",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019.xlsx$hoovers_2010",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019.xlsx$notes",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019_kem.xlsx$industrial",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019_kem.xlsx$hoovers_2010",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019_kem.xlsx$Information",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019_kem.xlsx$WW_Master",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019_kem.xlsx$WW_Sites",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019_kem.xlsx$09-19 Withdrawals",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019_kem.xlsx$Discharge_Sites",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019_kem.xlsx$09-19 Discharges",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019_kem.xlsx$notes",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019_mah.xlsx$Information",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019_mah.xlsx$WW_Master",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019_mah.xlsx$WW_Sites",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019_mah.xlsx$09-19 Withdrawals",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019_mah.xlsx$Discharge_Sites",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2009-2019_mah.xlsx$09-19 Discharges",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2020.xlsx$Information",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2020.xlsx$WW_Master",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2020.xlsx$WW_Sites",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2020.xlsx$20 Withdrawal",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2020.xlsx$Discharge_Sites",NA,NA,NA,NA,NA,NA,NA
"/TN/WW_Info 2020.xlsx$20 Discharge",NA,NA,NA,NA,NA,NA,NA
"/UT/UT_all_WU.xlsx$system_data",NA,NA,NA,NA,NA,NA,NA
"/UT/UT_all_WU.xlsx$source_data",NA,NA,NA,NA,NA,NA,NA
"/UT/UT_IN_WU.xlsx$system_data",NA,NA,NA,NA,NA,NA,NA
"/UT/UT_IN_WU.xlsx$source_data",NA,NA,NA,NA,NA,NA,NA
"/UT/UT_IN_WU.xlsx$UT_IN_facility_list",NA,NA,NA,NA,NA,NA,NA
"/UT/UT_IN_WU.xlsx$hoovers_2010",NA,NA,NA,NA,NA,NA,NA
"/UT/UT_IN_WU.xlsx$notes",NA,NA,NA,NA,NA,NA,NA
"/UT/water_all_use_data.csv",NA,NA,NA,NA,NA,NA,NA
"/UT/water_IN_use_data.csv",NA,NA,NA,NA,NA,NA,NA
"/VA/annual_manu_2000-2019_export.csv",NA,NA,NA,NA,NA,NA,NA
"/VA/annual_manu_2000-2019_export.xlsx$annual_manu_2000-2019_export",NA,NA,NA,NA,NA,NA,NA
"/VA/read_me.docx",NA,NA,NA,NA,NA,NA,NA
"/VA/VA_IN_WU.xlsx$annual_manu_2000-2019_export",NA,NA,NA,NA,NA,NA,NA
"/VA/VA_IN_WU.xlsx$VA_IN_facility_list",NA,NA,NA,NA,NA,NA,NA
"/VA/VA_IN_WU.xlsx$VA_hoovers_2010",NA,NA,NA,NA,NA,NA,NA
"/VA/VDEQ_WUDR_ConsUse.zip",NA,NA,NA,NA,NA,NA,NA
"/VA/VDEQ_WUDR_ConsUse_discharge_facility.csv",NA,NA,NA,NA,NA,NA,NA
"/VA/VDEQ_WUDR_ConsUse_discharge_facility.xlsx$VDEQ_WUDR_ConsUse_withdrawal_wa",NA,NA,NA,NA,NA,NA,NA
"/VA/VDEQ_WUDR_ConsUse_discharge_site.csv",NA,NA,NA,NA,NA,NA,NA
"/VA/VDEQ_WUDR_ConsUse_discharge_site.xlsx$VDEQ_WUDR_ConsUse_discharge_sit",NA,NA,NA,NA,NA,NA,NA
"/VA/VDEQ_WUDR_ConsUse_discharge_water_quantity.csv",NA,NA,NA,NA,NA,NA,NA
"/VA/VDEQ_WUDR_ConsUse_discharge_water_quantity.xlsx$VDEQ_WUDR_ConsUse_discharge_wat",NA,NA,NA,NA,NA,NA,NA
"/VA/VDEQ_WUDR_ConsUse_withdrawal_facility.csv",NA,NA,NA,NA,NA,NA,NA
"/VA/VDEQ_WUDR_ConsUse_withdrawal_facility.xlsx$VDEQ_WUDR_ConsUse_withdrawal_fa",NA,NA,NA,NA,NA,NA,NA
"/VA/VDEQ_WUDR_ConsUse_withdrawal_site.csv",NA,NA,NA,NA,NA,NA,NA
"/VA/VDEQ_WUDR_ConsUse_withdrawal_site.xlsx$VDEQ_WUDR_ConsUse_withdrawal_si",NA,NA,NA,NA,NA,NA,NA
"/VA/VDEQ_WUDR_ConsUse_withdrawal_water_quantity.csv",NA,NA,NA,NA,NA,NA,NA
"/VA/VDEQ_WUDR_ConsUse_withdrawal_water_quantity.xlsx$VDEQ_WUDR_ConsUse_withdrawal_wa",NA,NA,NA,NA,NA,NA,NA
"/WV/[EXTERNAL]_WV_LQU_Data.zip",NA,NA,NA,NA,NA,NA,NA
"/WV/confidentiality agreement lovelace usgs.pdf",NA,NA,NA,NA,NA,NA,NA
"/WV/confidentiality agreement lovelace usgs_signed.pdf",NA,NA,NA,NA,NA,NA,NA
"/WV/Re__[External]__industrial_water-use_data_for_West_Virginia.zip",NA,NA,NA,NA,NA,NA,NA
"/WV/WV_IN_WU.xlsx$WVLQU_2019_USGS",NA,NA,NA,NA,NA,NA,NA
"/WV/WV_IN_WU.xlsx$WV_IN_WU",NA,NA,NA,NA,NA,NA,NA
"/WV/WV_IN_WU.xlsx$WV_IN_facility_list",NA,NA,NA,NA,NA,NA,NA
"/WV/WV_IN_WU.xlsx$hoovers_2010",NA,NA,NA,NA,NA,NA,NA
"/WV/WV_IN_WU.xlsx$notes",NA,NA,NA,NA,NA,NA,NA
"/WV/WV60CSR7 NDA.pdf",NA,NA,NA,NA,NA,NA,NA
"/WV/WV60CSR7 NDA_signed.pdf",NA,NA,NA,NA,NA,NA,NA
"/WV/WVLQU Data Key.xlsx$WV LQU Data Key",NA,NA,NA,NA,NA,NA,NA
"/WV/WVLQU_2019_USGS.xlsx$WVLQU_2019_USGS",NA,NA,NA,NA,NA,NA,NA
"/CO/CFIandMolsonCoors_Copy.xlsx$CF&I and MolsonCoors","0","0","0","0","0","1","0"
"/CO/CFIandMolsonCoors_Copy.xlsx$ReadMe","0","0","0","0","0","0","1"
"/CO/CFIandMolsonCoors_Copy.xlsx$CFI_MC_reformat","1","0","1","0","0","0","0"
"/NV/4-G PROPERTIES,LTD.xls$2016","1","0","1","0","0","0","0"
"/NV/4-G PROPERTIES,LTD.xls$2015","1","0","1","0","0","0","0"
"/NV/4-G PROPERTIES,LTD.xls$2014","1","0","1","0","0","0","0"
"/NV/4-G PROPERTIES,LTD.xls$2013","1","0","1","0","0","0","0"
"/NV/4-G PROPERTIES,LTD.xls$2012","1","0","1","0","0","0","0"
"/NV/4-G PROPERTIES,LTD.xls$2011","1","0","1","0","0","0","0"
"/NV/4-G PROPERTIES,LTD.xls$2010","1","0","1","0","0","0","0"
"/NV/Hoovers_2010_NV.xlsx$NV","0","0","0","0","0","1","0"
"/NV/NPDES_073120.csv","0","0","0","0","0","1","0"
"/NV/NV_IND.xlsx$NV_IND","1","1","0","0","0","0","0"
"/NV/NV_IND.xlsx$NV_IND_culled","0","0","0","0","0","1","0"
"/NV/NV_IND.xlsx$IN_fac_rept","1","0","0","0","0","0","0"
"/NV/NV_IND.xlsx$Hoovers_2010","0","0","0","0","0","1","0"
"/NV/NV_IND.xlsx$notes","0","0","0","0","0","0","1"
"/NV/NV_NPDES_073120.xlsx$NV_NPDES_073120","0","0","0","0","0","1","0"
"/NV/NV_NPDES_073120.xlsx$facility_list","0","0","0","0","0","1","0"
"/NV/NV_NPDES_073120.xlsx$notes","0","0","0","0","0","1","0"
"/NV/read_me.docx","0","0","0","0","1","0","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2020","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2019","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2018","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2017","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2016","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2015","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2014","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2013","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2012","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2011","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2010","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2009","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2008","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2007","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALCOA.xls$2015","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALCOA.xls$2014","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALCOA.xls$2013","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALCOA.xls$2012","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALCOA.xls$2011","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALCOA.xls$2010","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALCOA.xls$2009","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALCOA.xls$2008","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALCOA.xls$2007","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALCOA.xls$2006","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALCOA.xls$2005","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALCOA.xls$2004","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALCOA.xls$2003","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALCOA.xls$2002","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2018","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2017","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2016","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2015","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2014","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2013","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2012","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2011","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2010","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2009","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2008","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2007","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2006","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2005","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2004","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2003","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2002","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2001","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2000","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$1999","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$1998","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$1997","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$1996","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ASIAN UNION ELECTRIC CHEMICAL CORP..xlsx$2016","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2015","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2014","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2013","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2012","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2011","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2010","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2006","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2005","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2004","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2003","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2016","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2015","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2014","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2013","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2012","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2011","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2010","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2009","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2008","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2007","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2006","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2020","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2019","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2018","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2017","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2016","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2015","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2014","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2013","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2012","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2011","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2010","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2009","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2008","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2007","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2006","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2005","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2004","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2003","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BASALITE.xls$2002","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2020","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2019","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2018","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2017","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2016","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2015","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2014","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2013","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2012","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2011","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2010","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2009","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2008","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2007","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2006","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2005","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2004","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2003","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2002","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2001","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2000","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$1999","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$1998","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$1997","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$1996","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2019","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2018","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2017","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2016","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2015","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2014","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2013","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2012","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2011","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2010","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2009","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2008","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2007","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2006","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2005","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2004","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2003","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2002","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2001","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2000","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$99","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$98","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$97","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$96","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/BREAK-A-HEART, LLC.xlsx$2016","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2019","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2020","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2018","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2017","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2016","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2015","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2014","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2013","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2012","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2011","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2010","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2009","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2006","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2005","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2000","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$2008","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$96","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CANYON GID.xls$95","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2018","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2017","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2016","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2015","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2014","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2013","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2012","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2011","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2010","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2009","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2008","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2007","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2006","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2005","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2004","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2003","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2002","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2001","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/COLVIN & SON, LLC.xlsx$2017","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/COLVIN & SON, LLC.xlsx$2014","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2014","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2013","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2012","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2011","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2010","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2009","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2008","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2007","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2006","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CRYSTAL 40, LLC.xlsx$2020","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CRYSTAL 40, LLC.xlsx$2019","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CRYSTAL 40, LLC.xlsx$2018","1","0","1","0","0","0","0"
"/NV/withdrawal_reports/CV PROPCO.xlsx$2019","1","0","1","0","0","0","0"
