"file","SiteDescriptions","LocationInfo","MonthlyData","AnnualData","Metadata","Duplicate","NotRelevant"
"/PA/read_me.docx","0","0","0","0","0","1","0"
"/SC/Mail_Painter_INwu_SC.pdf","0","0","0","0","1","0","0"
"/SC/qry_DHEC_surfacewater_POR.xlsx$qry_DHEC_surfacewater_POR","0","0","0","0","0","1","0"
"/SC/qry_DHEC_surfacewater_POR.xlsx$Documentation","1","1","1","1","1","0","0"
"/SC/qry_DHEC_wateruse_GW_POR.xlsx$qry_DHEC_wateruse_GW_POR","0","0","0","0","1","0","0"
"/SC/qry_DHEC_wateruse_GW_POR.xlsx$Documentation","1","1","1","1","1","0","0"
"/SD/1994-2019.pdf","0","0","0","0","0","1","0"
"/SD/1994.pdf","0","0","0","0","0","1","0"
"/SD/1995.pdf","0","0","0","0","0","1","0"
"/SD/1996.pdf","0","0","0","0","0","1","0"
"/SD/1997.pdf","0","0","0","0","0","1","0"
"/SD/1998.pdf","0","0","0","0","0","1","0"
"/SD/1999.pdf","0","0","0","0","0","1","0"
"/SD/2000.pdf","0","0","0","0","0","1","0"
"/SD/2001.pdf","0","0","0","0","0","1","0"
"/SD/2002.pdf","0","0","0","0","0","1","0"
"/SD/2003.pdf","0","0","0","0","0","1","0"
"/SD/2004.pdf","0","0","0","0","0","1","0"
"/SD/2005.pdf","0","0","0","0","0","1","0"
"/SD/2006.pdf","0","0","0","0","0","1","0"
"/SD/2007.pdf","0","0","0","0","0","1","0"
"/SD/2008.pdf","0","0","0","0","0","1","0"
"/SD/2009.pdf","0","0","0","0","0","1","0"
"/SD/2010.pdf","0","0","0","0","0","1","0"
"/SD/2011.pdf","0","0","0","0","0","1","0"
"/SD/2012.pdf","0","0","0","0","0","1","0"
"/SD/2013.pdf","0","0","0","0","0","1","0"
"/SD/2014.pdf","0","0","0","0","0","1","0"
"/SD/2015.pdf","0","0","0","0","0","1","0"
"/SD/2016.pdf","0","0","0","0","0","1","0"
"/SD/2017.pdf","0","0","0","0","0","1","0"
"/SD/2018.pdf","0","0","0","0","0","1","0"
"/SD/2019.pdf","0","0","0","0","0","1","0"
"/SD/H20.xlsx$_H20","0","0","0","0","0","1","0"
"/SD/H20.xlsx$SD_IN_WU_facility_list","0","0","0","0","0","1","0"
"/SD/H20.xlsx$withdrawals","0","0","0","0","0","1","0"
"/SD/H20.xlsx$hoovers_2010","0","0","0","0","0","1","0"
"/SD/H20.xlsx$notes","0","0","0","0","0","1","0"
"/SD/NonIQ.log","0","0","0","0","0","1","0"
"/SD/NonIQ.pdx","0","0","0","0","0","1","0"
"/SD/read_me.docx","0","0","0","0","0","1","0"
"/SD/SD_IN_WU.xlsx$_H20","0","0","0","0","0","1","0"
"/SD/SD_IN_WU.xlsx$SD_IN_WU_facility_list","0","0","0","0","0","1","0"
"/SD/SD_IN_WU.xlsx$withdrawals","0","0","0","0","0","1","0"
"/SD/SD_IN_WU.xlsx$hoovers_2010","0","0","0","0","0","1","0"
"/SD/SD_IN_WU.xlsx$notes","0","0","0","0","0","1","0"
"/TN/2006_WITHDRAWALS.xlsx$_2006_WITHDRAWALS","1","0","0","1","1","0","0"
"/TN/2007 WITHDRAWALS.xlsx$_2007_WITHDRAWALS","1","0","0","1","1","0","0"
"/TN/2008 WITHDRAWALS.xlsx$_2008_WITHDRAWALS","1","0","0","1","1","0","0"
"/TN/Email-2024-06-06_TN Water-Use Data Crosswalk.pdf","0","0","0","0","1","0","0"
"/TN/Email_Ind_permits_SIC_9.11.20.pdf","0","0","0","0","1","0","0"
"/TN/Individual permits and SIC codes_TDEC.xlsx$SIC Codes for individual permit","0","0","0","0","0","0","1"
"/TN/Individual permits and SIC codes_TDEC.xlsx$Individual sites","1","1","0","0","1","0","0"
"/TN/TN_IN_WU.xlsx$Information","0","0","0","0","1","0","0"
"/TN/TN_IN_WU.xlsx$WW_Master","1","1","0","0","1","0","0"
"/TN/TN_IN_WU.xlsx$TN_IN_facility_list","1","1","0","0","1","0","0"
"/TN/TN_IN_WU.xlsx$WW_Sites","1","1","0","0","1","0","0"
"/TN/TN_IN_WU.xlsx$09-19 Withdrawals","1","0","1","1","1","0","0"
"/TN/TN_IN_WU.xlsx$Discharge_Sites","1","0","0","0","1","0","0"
"/TN/TN_IN_WU.xlsx$09-19 Discharges","1","0","1","1","1","0","0"
"/TN/TN_IN_WU.xlsx$hoovers_2010","0","0","0","0","0","1","0"
"/TN/TN_IN_WU.xlsx$notes","0","0","0","0","1","0","0"
"/TN/WW_Info 2009-2019.xlsx$Information","0","0","0","0","1","0","0"
"/TN/WW_Info 2009-2019.xlsx$WW_Master","1","1","0","0","1","0","0"
"/TN/WW_Info 2009-2019.xlsx$TN_IN_facility_list","1","1","0","0","1","0","0"
"/TN/WW_Info 2009-2019.xlsx$WW_Sites","1","1","0","0","1","0","0"
"/TN/WW_Info 2009-2019.xlsx$09-19 Withdrawals","1","0","1","1","1","0","0"
"/TN/WW_Info 2009-2019.xlsx$Discharge_Sites","1","0","0","0","1","0","0"
"/TN/WW_Info 2009-2019.xlsx$09-19 Discharges","1","0","1","1","1","0","0"
"/TN/WW_Info 2009-2019.xlsx$hoovers_2010","0","0","0","0","0","1","0"
"/TN/WW_Info 2009-2019.xlsx$notes","0","0","0","0","1","0","0"
"/TN/WW_Info 2009-2019_kem.xlsx$industrial","1","1","0","0","1","0","0"
"/TN/WW_Info 2009-2019_kem.xlsx$hoovers_2010","0","0","0","0","0","1","0"
"/TN/WW_Info 2009-2019_kem.xlsx$Information","0","0","0","0","1","0","0"
"/TN/WW_Info 2009-2019_kem.xlsx$WW_Master","1","1","0","0","1","0","0"
"/TN/WW_Info 2009-2019_kem.xlsx$WW_Sites","1","1","0","0","1","0","0"
"/TN/WW_Info 2009-2019_kem.xlsx$09-19 Withdrawals","1","0","1","1","1","0","0"
"/TN/WW_Info 2009-2019_kem.xlsx$Discharge_Sites","1","1","0","0","1","0","0"
"/TN/WW_Info 2009-2019_kem.xlsx$09-19 Discharges","1","0","1","1","1","0","0"
"/TN/WW_Info 2009-2019_kem.xlsx$notes","0","0","0","0","1","0","0"
"/TN/WW_Info 2009-2019_mah.xlsx$Information","0","0","0","0","1","0","0"
"/TN/WW_Info 2009-2019_mah.xlsx$WW_Master","1","1","0","0","1","0","0"
"/TN/WW_Info 2009-2019_mah.xlsx$WW_Sites","1","0","0","0","1","0","0"
"/TN/WW_Info 2009-2019_mah.xlsx$09-19 Withdrawals","1","0","1","1","1","0","0"
"/TN/WW_Info 2009-2019_mah.xlsx$Discharge_Sites","1","1","0","0","1","0","0"
"/TN/WW_Info 2009-2019_mah.xlsx$09-19 Discharges","1","0","1","1","1","0","0"
"/TN/WW_Info 2020.xlsx$Information","0","0","0","0","1","0","0"
"/TN/WW_Info 2020.xlsx$WW_Master","1","1","0","0","1","0","0"
"/TN/WW_Info 2020.xlsx$WW_Sites","1","0","0","0","1","0","0"
"/TN/WW_Info 2020.xlsx$20 Withdrawal","1","0","1","1","1","0","0"
"/TN/WW_Info 2020.xlsx$Discharge_Sites","1","1","0","0","1","0","0"
"/TN/WW_Info 2020.xlsx$20 Discharge","1","0","1","1","1","0","0"
"/UT/UT_all_WU.xlsx$system_data","1","0","0","0","1","0","0"
"/UT/UT_all_WU.xlsx$source_data","1","1","1","1","1","0","0"
"/UT/UT_IN_WU.xlsx$system_data","1","1","0","0","1","0","0"
"/UT/UT_IN_WU.xlsx$source_data","1","1","1","1","1","0","0"
"/UT/UT_IN_WU.xlsx$UT_IN_facility_list","1","0","0","0","1","0","0"
"/UT/UT_IN_WU.xlsx$hoovers_2010","0","0","0","0","0","1","0"
"/UT/UT_IN_WU.xlsx$notes","0","0","0","0","1","0","0"
"/UT/water_all_use_data.csv","1","0","0","1","1","0","0"
"/UT/water_IN_use_data.csv","1","0","0","1","1","0","0"
"/VA/annual_manu_2000-2019_export.csv","1","1","0","1","1","0","0"
"/VA/annual_manu_2000-2019_export.xlsx$annual_manu_2000-2019_export","0","0","0","0","0","1","0"
"/VA/read_me.docx","0","0","0","0","1","0","0"
"/VA/VA_IN_WU.xlsx$annual_manu_2000-2019_export","0","0","0","0","0","1","0"
"/VA/VA_IN_WU.xlsx$VA_IN_facility_list","1","1","0","1","1","0","0"
"/VA/VA_IN_WU.xlsx$VA_hoovers_2010","0","0","0","0","0","1","0"
"/VA/VDEQ_WUDR_ConsUse.zip","0","0","0","0","0","1","0"
"/VA/VDEQ_WUDR_ConsUse/VDEQ_WUDR_ConsUse_discharge_facility.csv","1","1","0","0","1","0","0"
"/VA/VDEQ_WUDR_ConsUse/VDEQ_WUDR_ConsUse_discharge_site.csv","1","1","0","0","1","0","0"
"/VA/VDEQ_WUDR_ConsUse/VDEQ_WUDR_ConsUse_discharge_water_quantity.csv","1","0","1","1","1","0","0"
"/VA/VDEQ_WUDR_ConsUse/VDEQ_WUDR_ConsUse_withdrawal_facility.csv","1","1","0","0","1","0","0"
"/VA/VDEQ_WUDR_ConsUse/VDEQ_WUDR_ConsUse_withdrawal_site.csv","1","1","0","0","1","0","0"
"/VA/VDEQ_WUDR_ConsUse/VDEQ_WUDR_ConsUse_withdrawal_water_quantity.csv","1","0","1","1","1","0","0"
"/VA/VDEQ_WUDR_ConsUse_discharge_facility.csv","0","0","0","0","0","1","0"
"/VA/VDEQ_WUDR_ConsUse_discharge_facility.xlsx$VDEQ_WUDR_ConsUse_withdrawal_wa","0","0","0","0","0","1","0"
"/VA/VDEQ_WUDR_ConsUse_discharge_site.csv","0","0","0","0","0","1","0"
"/VA/VDEQ_WUDR_ConsUse_discharge_site.xlsx$VDEQ_WUDR_ConsUse_discharge_sit","0","0","0","0","0","1","0"
"/VA/VDEQ_WUDR_ConsUse_discharge_water_quantity.csv","0","0","0","0","0","1","0"
"/VA/VDEQ_WUDR_ConsUse_discharge_water_quantity.xlsx$VDEQ_WUDR_ConsUse_discharge_wat","0","0","0","0","0","1","0"
"/VA/VDEQ_WUDR_ConsUse_withdrawal_facility.csv","0","0","0","0","0","1","0"
"/VA/VDEQ_WUDR_ConsUse_withdrawal_facility.xlsx$VDEQ_WUDR_ConsUse_withdrawal_fa","0","0","0","0","0","1","0"
"/VA/VDEQ_WUDR_ConsUse_withdrawal_site.csv","0","0","0","0","0","1","0"
"/VA/VDEQ_WUDR_ConsUse_withdrawal_site.xlsx$VDEQ_WUDR_ConsUse_withdrawal_si","0","0","0","0","0","1","0"
"/VA/VDEQ_WUDR_ConsUse_withdrawal_water_quantity.csv","0","0","0","0","0","1","0"
"/VA/VDEQ_WUDR_ConsUse_withdrawal_water_quantity.xlsx$VDEQ_WUDR_ConsUse_withdrawal_wa","0","0","0","0","0","1","0"
"/WV/[EXTERNAL]_WV_LQU_Data.zip","0","0","0","0","0","1","0"
"/WV/[EXTERNAL]_WV_LQU_Data/WVLQU Data Key.xlsx$WV LQU Data Key","0","0","0","0","1","0","0"
"/WV/[EXTERNAL]_WV_LQU_Data/WVLQU_2019_USGS.xlsx$WVLQU_2019_USGS","1","1","0","0","1","0","0"
"/WV/confidentiality agreement lovelace usgs.pdf","0","0","0","0","1","0","0"
"/WV/confidentiality agreement lovelace usgs_signed.pdf","0","0","0","0","0","1","0"
"/WV/Re__[External]__industrial_water-use_data_for_West_Virginia.zip","0","0","0","0","0","1","0"
"/WV/Re__[External]__industrial_water-use_data_for_West_Virginia/confidentiality agreement lovelace usgs.pdf","0","0","0","0","1","0","0"
"/WV/Re__[External]__industrial_water-use_data_for_West_Virginia/WV60CSR7 NDA.pdf","0","0","0","0","1","0","0"
"/WV/WV_IN_WU.xlsx$WVLQU_2019_USGS","1","1","0","0","1","0","0"
"/WV/WV_IN_WU.xlsx$WV_IN_WU","1","1","1","1","1","0","0"
"/WV/WV_IN_WU.xlsx$WV_IN_facility_list","1","1","1","1","1","0","0"
"/WV/WV_IN_WU.xlsx$hoovers_2010","0","0","0","0","0","1","0"
"/WV/WV_IN_WU.xlsx$notes","0","0","0","0","1","0","0"
"/WV/WV60CSR7 NDA.pdf","0","0","0","0","0","0","1"
"/WV/WV60CSR7 NDA_signed.pdf","0","0","0","0","0","1","0"
"/WV/WVLQU Data Key.xlsx$WV LQU Data Key","0","0","0","0","1","0","0"
"/WV/WVLQU_2019_USGS.xlsx$WVLQU_2019_USGS","0","0","0","0","0","1","0"
"/MI/MI_WU_crosswalk.xlsx$Sheet1","0","0","0","0","1","0","0"
"/MI/~$EGLE industrial monthly water use 2010-2019.xlsx","0","0","0","0","0","1","0"
"/MI/EGLE industrial monthly water use 2010-2019.xlsx$2010","1","1","1","1","1","0","0"
"/MI/EGLE industrial monthly water use 2010-2019.xlsx$2011","1","1","1","1","1","0","0"
"/MI/EGLE industrial monthly water use 2010-2019.xlsx$2012","1","1","1","1","1","0","0"
"/MI/EGLE industrial monthly water use 2010-2019.xlsx$2013","1","1","1","1","1","0","0"
"/MI/EGLE industrial monthly water use 2010-2019.xlsx$2014","1","1","1","1","1","0","0"
"/MI/EGLE industrial monthly water use 2010-2019.xlsx$2015","1","1","1","1","1","0","0"
"/MI/EGLE industrial monthly water use 2010-2019.xlsx$2016","1","1","1","1","1","0","0"
"/MI/EGLE industrial monthly water use 2010-2019.xlsx$2017","1","1","1","1","1","0","0"
"/MI/EGLE industrial monthly water use 2010-2019.xlsx$2018","1","1","1","1","1","0","0"
"/MI/EGLE industrial monthly water use 2010-2019.xlsx$2019","1","1","1","1","1","0","0"
"/MI/MI industrial water use records workup for SIC codes-Reed 20200529-INTERNAL USE ONLY.xlsx$Notes","0","0","0","0","0","0","1"
"/MI/MI industrial water use records workup for SIC codes-Reed 20200529-INTERNAL USE ONLY.xlsx$SIC-NAICS lookup","0","0","0","0","0","0","1"
"/MI/MI industrial water use records workup for SIC codes-Reed 20200529-INTERNAL USE ONLY.xlsx$Task 1","1","1","0","0","0","0","0"
"/MI/MI industrial water use records workup for SIC codes-Reed 20200529-INTERNAL USE ONLY.xlsx$Task 2","0","0","0","0","0","0","1"
"/MI/MI industrial water use records workup for SIC codes-Reed 20200529-INTERNAL USE ONLY.xlsx$Task 3","0","0","0","0","0","0","1"
"/MI/MI industrial water use records workup for SIC codes-Reed 20200529-INTERNAL USE ONLY.xlsx$MI_IN_WU_Data","0","0","0","0","0","0","1"
"/MI/MI industrial water use records workup for SIC codes-Reed 20200529-INTERNAL USE ONLY.xlsx$MI_IN_Recs-ALL for prep","0","0","0","0","0","0","1"
"/MI/Michigan monthly water use by facility and source.xlsx$2019","1","1","1","1","1","0","0"
"/MI/Michigan monthly water use by facility and source.xlsx$2020","1","1","1","1","1","0","0"
"/MI/Michigan monthly water use by facility and source.xlsx$2021","1","1","1","1","1","0","0"
"/MI/Michigan monthly water use by facility and source.xlsx$2022","1","1","1","1","1","0","0"
"/CO/CFIandMolsonCoors_Copy.xlsx$CF&I and MolsonCoors","0","0","0","0","0","1","0"
"/CO/CFIandMolsonCoors_Copy.xlsx$ReadMe","0","0","0","0","0","0","1"
"/CO/CFIandMolsonCoors_Copy.xlsx$CFI_MC_reformat","1","0","1","0","0","0","0"
"/NV/4-G PROPERTIES,LTD.xls$2016","0","0","0","0","0","1","0"
"/NV/4-G PROPERTIES,LTD.xls$2015","0","0","0","0","0","1","0"
"/NV/4-G PROPERTIES,LTD.xls$2014","0","0","0","0","0","1","0"
"/NV/4-G PROPERTIES,LTD.xls$2013","0","0","0","0","0","1","0"
"/NV/4-G PROPERTIES,LTD.xls$2012","0","0","0","0","0","1","0"
"/NV/4-G PROPERTIES,LTD.xls$2011","0","0","0","0","0","1","0"
"/NV/4-G PROPERTIES,LTD.xls$2010","0","0","0","0","0","1","0"
"/NV/Hoovers_2010_NV.xlsx$NV","0","0","0","0","0","1","0"
"/NV/NPDES_073120.csv","0","0","0","0","0","1","0"
"/NV/NV_IND.xlsx$NV_IND","1","1","0","0","0","0","0"
"/NV/NV_IND.xlsx$NV_IND_culled","0","0","0","0","0","1","0"
"/NV/NV_IND.xlsx$IN_fac_rept","1","0","0","0","0","0","0"
"/NV/NV_IND.xlsx$Hoovers_2010","0","0","0","0","0","1","0"
"/NV/NV_IND.xlsx$notes","0","0","0","0","0","0","1"
"/NV/NV_NPDES_073120.xlsx$NV_NPDES_073120","0","0","0","0","0","1","0"
"/NV/NV_NPDES_073120.xlsx$facility_list","0","0","0","0","0","1","0"
"/NV/NV_NPDES_073120.xlsx$notes","0","0","0","0","0","1","0"
"/NV/read_me.docx","0","0","0","0","1","0","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2020","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2019","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2018","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALBEMARLE U.S. INC. - SILVER PEAK OPERATIONS.xls$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALCOA.xls$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALCOA.xls$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALCOA.xls$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALCOA.xls$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALCOA.xls$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALCOA.xls$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALCOA.xls$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALCOA.xls$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALCOA.xls$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALCOA.xls$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALCOA.xls$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALCOA.xls$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALCOA.xls$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALCOA.xls$2002","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2018","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2002","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2001","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$2000","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$1999","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$1998","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$1997","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ALLIED BUILDING MATERIALS.xls$1996","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ASIAN UNION ELECTRIC CHEMICAL CORP..xlsx$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ATOMIC LIQUOR.xlsx$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BAKER HUGHES.xls$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2020","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2019","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2018","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BASALITE.xls$2002","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2020","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2019","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2018","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2002","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2001","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$2000","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$1999","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$1998","0","0","0","0","0","1","0"
