"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","DataSource"
"MN","WD","GW","IR",NA,"asgrow seed company","NA","NA","1989-4280","T112N-R36W-S25",NA,"1",NA,"502652","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","minnesota river mankato",NA,NA,"Redwood",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"ashby city of","NA","NA","1984-1107","T130N-R41W-S10 NWNE",NA,"617243",NA,"617243","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","pomme de terre river",NA,NA,"Grant",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0941,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"ashby city of","NA","NA","1984-1107","T130N-R41W-S10 NWNE",NA,"520116",NA,"520116","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","pomme de terre river",NA,NA,"Grant",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9196,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"ashland limited liability corporation","shoreham 2900 central ave mpls","roman john groundwater and environmental services incorporated","2007-0285","T29N-R24W-S2",NA,"mw h",NA,"717750","NA",NA,NA,"Pollution Containment",NA,NA,NA,"qwta","water table","qwta","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.829221,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"ashland limited liability corporation","shoreham 2900 central ave mpls","roman john groundwater and environmental services incorporated","2007-0285","T29N-R24W-S2",NA,"mw g",NA,"717754","NA",NA,NA,"Pollution Containment",NA,NA,NA,"qwta","water table","qwta","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975182,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"ask enterprises etal","NA","NA","1997-1299","T123N-R40W-S32 SWNE",NA,"251431",NA,"251431","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"NA","NA","NA","chippewa river",NA,NA,"Pope",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.962,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"askov city of","NA","NA","1975-3316","T43N-R19W-S20",NA,"4",NA,"449381","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"pmhn","mt simon","pmhn","upper st croix river",NA,NA,"Pine",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.483,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"askov city of","NA","NA","1975-3316","T43N-R19W-S20",NA,"3",NA,"449382","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"pmhn","mt simon","pmhn","upper st croix river",NA,NA,"Pine",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.002,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"asmus deb asmus craig","west ridge pork","crawford william","2002-4056","T103N-R31W-S16",NA,"2",NA,"255740","NA",NA,NA,"Livestock Watering",NA,NA,NA,"NA","NA","NA","blue earth river",NA,NA,"Martin",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"asmus deb asmus craig","west ridge pork","crawford william","2002-4056","T103N-R31W-S16",NA,"1",NA,"555269","NA",NA,NA,"Livestock Watering",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","blue earth river",NA,NA,"Martin",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.335,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"associated milk producers glencoe","glencoe plant","NA","1984-4205","T115N-R28W-S13",NA,"2",NA,"210312","NA",NA,NA,"Agricultural/Food Processing",NA,NA,NA,"cmsh","mt simon hinckley","cmsh","south fork crow river",NA,NA,"McLeod",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"associated milk producers new prague","NA","NA","1985-6067","T113N-R23W-S34",NA,"1",NA,"215706","NA",NA,NA,"Agricultural/Food Processing",NA,NA,NA,"cfrn","tunnel city","cfrn","lower minnesota river",NA,NA,"Scott",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"associated milk producers paynesville associated milk producers new ulm","NA","NA","1986-3087","T122N-R32W-S16 NENW",NA,"1",NA,"411593","NA",NA,NA,"Agricultural/Food Processing",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","north fork crow river",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.724,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"associated milk producers rochester","NA","NA","1975-5105","T106N-R14W-S2",NA,"3",NA,"233030","NA",NA,NA,"Agricultural/Food Processing",NA,NA,NA,"opcj","prairie du chien jordan","opcj","zumbro river",NA,NA,"Olmsted",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34126,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"associated milk producers rochester","NA","NA","1975-5105","T106N-R14W-S2",NA,"2",NA,"228635","NA",NA,NA,"Agricultural/Food Processing",NA,NA,NA,"cjdn","jordan","cjdn","zumbro river",NA,NA,"Olmsted",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.89668,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"associated milk producers rochester","NA","NA","1975-5105","T106N-R14W-S2",NA,"1",NA,"228636","NA",NA,NA,"Agricultural/Food Processing",NA,NA,NA,"cjdn","jordan","cjdn","zumbro river",NA,NA,"Olmsted",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.5027,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"at glenwood limited liability corporation","at glenwood","felhaber larson fenlon and vogt","1985-6312","T29N-R24W-S20",NA,"2",NA,"420964","NA",NA,NA,"Agricultural/Food Processing",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"at glenwood limited liability corporation","at glenwood","felhaber larson fenlon and vogt","1985-6312","T29N-R24W-S20",NA,"1",NA,"200879","NA",NA,NA,"Agricultural/Food Processing",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.444429,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"atchison richard","NA","NA","1979-4283","T105N-R38W-S28",NA,"1",NA,"232449","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","des moines river headwaters",NA,NA,"Cottonwood",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"atek manufacturing limited liability corporation","NA","NA","1990-3026","T45N-R30W-S19",NA,"old",NA,"248385","NA",NA,NA,"Industrial Process Cooling - Once Through",NA,NA,NA,"NA","NA","NA","mississippi river brainerd",NA,NA,"Crow Wing",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"atek manufacturing limited liability corporation","NA","NA","1990-3026","T45N-R30W-S19",NA,"1",NA,"437425","NA",NA,NA,"Industrial Process Cooling - Once Through",NA,NA,NA,"qwta","water table","qwta","mississippi river brainerd",NA,NA,"Crow Wing",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9887,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"atek manufacturing limited liability corporation","NA","NA","1990-3026","T45N-R30W-S19",NA,"1",NA,"437425","NA",NA,NA,"Once-through Systems (HVAC)",NA,NA,NA,"qwta","water table","qwta","mississippi river brainerd",NA,NA,"Crow Wing",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"atek manufacturing limited liability corporation","NA","NA","1990-3026","T45N-R30W-S19",NA,"old",NA,"248385","NA",NA,NA,"Once-through Systems (HVAC)",NA,NA,NA,"qwta, NA","water table, NA","qwta, NA","mississippi river brainerd",NA,NA,"Crow Wing",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"atlas of minnesota","NA","NA","1985-6347","T27N-R23W-S2 NESW",NA,"2",NA,"205583","NA",NA,NA,"Commercial/Institutional Water Supply",NA,NA,NA,"cjdn","jordan","cjdn","lower minnesota river",NA,NA,"Dakota",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"atlas of minnesota","NA","NA","1985-6347","T27N-R23W-S2 SENW",NA,"1",NA,"205585","NA",NA,NA,"Commercial/Institutional Water Supply",NA,NA,NA,"cjdn","jordan","cjdn","lower minnesota river",NA,NA,"Dakota",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379998,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"atwater city of","NA","NA","1984-4139","T119N-R33W-S11",NA,"1",NA,"241586","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","north fork crow river",NA,NA,"Kandiyohi",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.949,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"atwater city of","NA","NA","1984-4139","T119N-R33W-S11",NA,"4",NA,"445117","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","north fork crow river",NA,NA,"Kandiyohi",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.999,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"atwater eight limited liability corporation","island pine golf course","NA","2005-4063","T119N-R33W-S11",NA,"pond",NA,"NA","NA",NA,NA,"Golf Course Irrigation",NA,NA,NA,"NA","NA","NA","north fork crow river",NA,NA,"Kandiyohi",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"atwater eight limited liability corporation","island pine golf course","NA","2005-4063","T119N-R33W-S11",NA,"1",NA,"529133","NA",NA,NA,"Golf Course Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","north fork crow river",NA,NA,"Kandiyohi",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.564,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"atwell thomas","NA","NA","2007-0381","T104N-R11W-S2",NA,"1",NA,"257273","NA",NA,NA,"Basin (Lake) Level Maintenance",NA,NA,NA,"NA","NA","NA","root river",NA,NA,"Fillmore",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80027,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"audubon city of","NA","NA","1985-1210","T139N-R42W-S15",NA,"well 1 250037",NA,"250037","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","buffalo river",NA,NA,"Becker",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.581307,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"audubon city of","NA","NA","1985-1210","T139N-R42W-S15 NWNW",NA,"well 2 100877",NA,"100877","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","buffalo river",NA,NA,"Becker",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.581307,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"august reihs estate","NA","NA","1967-1284","T107N-R30W-S29",NA,"1",NA,"NA","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"watonwan river","NA","watonwan river","watonwan river",NA,NA,"Watonwan",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.456,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"augustin jill augustin randy","NA","marquart jon","1976-4263","T122N-R42W-S19 NWSE",NA,"190733",NA,"190733","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","pomme de terre river",NA,NA,"Swift",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"augustin jill augustin randy","NA","marquart jon","1976-4263","T122N-R42W-S19 SESE",NA,"118481",NA,"118481","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","pomme de terre river",NA,NA,"Swift",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.1,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","PS",NA,"aurora city of","NA","schubbe dennis seh incorporated st paul","1962-0182","T58N-R15W-S3",NA,"pit",NA,"NA","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"st james lake","NA","st james lake","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.87086,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"austin city of","hormel nature center","NA","1981-5033","T103N-R18W-S36",NA,"1",NA,"152305","NA",NA,NA,"Basin (Lake) Level Maintenance",NA,NA,NA,"dsplomaq","spillville maquoketa","dsplomaq","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28182,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"austin country club","NA","NA","1976-5144","T103N-R17W-S31",NA,"2",NA,"132690","NA",NA,NA,"Golf Course Irrigation",NA,NA,NA,"dcom","cedar valley maquoketa","dcom","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.959777,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"austin country club","NA","NA","1976-5144","T103N-R17W-S31",NA,"1",NA,"132689","NA",NA,NA,"Golf Course Irrigation",NA,NA,NA,"dcom","cedar valley maquoketa","dcom","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.233466,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"austin utilities","municipal wells","NA","1981-5043","T102N-R18W-S1",NA,"6",NA,"223359","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"opdccfrn","prairie du chien tunnel city","opdccfrn","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.14058,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"austin utilities","municipal wells","NA","1981-5043","T102N-R18W-S10",NA,"7",NA,"227065","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"ostp","st peter","ostp","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"austin utilities","municipal wells","NA","1981-5043","T102N-R18W-S4",NA,"9",NA,"223360","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"opdccstl","prairie du chien st lawrence","opdccstl","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.19273,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"austin utilities","municipal wells","NA","1981-5043","T102N-R18W-S9",NA,"8",NA,"226364","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"opdccstl","prairie du chien st lawrence","opdccstl","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.73798,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"austin utilities","municipal wells","NA","1981-5043","T103N-R17W-S31",NA,"4",NA,"226631","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"dspl","spillville","dspl","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.45291,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"austin utilities","municipal wells","NA","1981-5043","T103N-R18W-S26",NA,"2",NA,"227063","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"dspl","spillville","dspl","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.30387,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","TE",NA,"austin utilities","NA","NA","1999-5066","T103N-R18W-S26",NA,"1",NA,"226391","NA",NA,NA,"Thermoelectric Power Cooling - Recirculating",NA,NA,NA,"ogalodcr","galena decorah","ogalodcr","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.153725,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"austin utilities","municipal wells","NA","1981-5043","T103N-R18W-S27",NA,"11",NA,"127258","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"opdccstl","prairie du chien st lawrence","opdccstl","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.8146,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"austin utilities","municipal wells","NA","1981-5043","T103N-R18W-S36",NA,"3",NA,"227064","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"omaqostp","NA","omaqostp","cedar river",NA,NA,"Mower",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.4083,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"avoca city of","NA","NA","1984-4169","T106N-R40W-S27 SWSW",NA,"2",NA,"241595","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","des moines river headwaters",NA,NA,"Murray",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"avoca city of","NA","NA","1984-4169","T106N-R40W-S27 SWSW",NA,"3",NA,"645198","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","des moines river headwaters",NA,NA,"Murray",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1127,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"avon city of","NA","NA","1962-0203","T125N-R30W-S22 SWSW",NA,"4",NA,"696861","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","mississippi river sartell",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.751,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
