"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NAICS_2","SITESELECTION_LATITUDE2","SITESELECTION_LONGITUDE2","SITESELECTION_NAICS2_2","DataSource"
"AL","RL",NA,NA,NA,"arcosa lw br limited liability corporation",NA,NA,"1142",NA,NA,"railroad pond",NA,NA,NA,"4233",NA,NA,"03160202","0316020208",NA,NA,NA,"lower sucarnoochee river",NA,NA,NA,"Sumter",NA,NA,NA,NA,NA,"32.5680542","-88.19111",NA,2018,0.202,0.18,0.017,0.18,0.158,0.252,0.158,0.003,0.252,0.288,0.36,0.36,"mgd","Metered",0.216,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arcosa lw br limited liability corporation",NA,NA,"1142",NA,NA,"railroad pond",NA,NA,NA,"4233",NA,NA,"03160202","0316020208",NA,NA,NA,"lower sucarnoochee river",NA,NA,NA,"Sumter",NA,NA,NA,NA,NA,"32.5680542","-88.19111",NA,2019,0.259,0.23,0.288,0.274,0.302,0.288,0.216,0.18,0.173,0.151,0.216,0.173,"mgd","Metered",0.216,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2000,0.633,0.581,0.58,0.592,0.644,0.646,0.608,0.653,0.662,0.614,0.656,0.669,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2001,0.799,0.649,0.663,0.524,0.64,0.509,0.497,0.567,0.642,0.535,0.456,0.458,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2002,0.768,0.638,0.679,0.58,0.673,0.767,0.815,0.739,0.67,0.665,0.62,0.691,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2003,0.744,0.842,0.838,0.881,0.873,0.877,0.674,0.636,0.621,0.623,0.727,0.673,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2004,0.6951,0.73385,0.61304,0.58709,0.64367,0.6952,0.74568,0.68052,0.6825,0.60454,0.73456,0.66908,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2005,0.686,0.702,0.673,0.475,0.664,0.857,0.832,0.684,0.79,0.701,0.795,0.772,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2006,0.74887,0.80864,0.81166,0.8161,0.80005,0.69338,0.67782,0.81556,0.76787,0.7775,0.80062,0.84565,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2007,0.83371,0.91665,0.80342,0.77602,0.67118,0.74745,0.80069,0.7514,0.7459,0.7643,0.7172,0.7139,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2008,0.719,0.755,0.671,0.685,0.675,0.688,0.632,0.656,0.462,0.535,0.507,0.425,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2009,0.5185,0.5694,0.4681,0.423,0.4455,0.4374,0.5152,0.4869,0.4934,0.4106,0.4737,0.4772,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2010,0.567,0.532,0.517,0.516,0.57,0.565,0.589,0.577,0.493,0.531,0.506,0.451,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2011,0.599,0.509,0.467,0.46,0.462,0.486,0.531,0.547,0.536,0.352,0.469,0.386,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2012,0.5203,0.5871,0.61,0.4736,0.5917,0.4856,0.5705,0.5474,0.6399,0.7017,0.5729,0.4818,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2013,0.519,0.671,0.526,0.567,0.51,0.58,0.653,0.701,0.583,0.592,0.554,0.582,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2014,0.5506,0.6919,0.7348,0.6811,0.6469,0.7081,0.6469,0.6673,0.645,0.5657,0.5922,0.7164,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2015,0.6673,0.6708,0.6639,0.6705,0.6535,0.706,0.7111,0.704,0.6505,0.5897,0.4077,0.4966,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2016,0.626,0.627,0.735,0.619,0.665,0.688,0.693,0.576,0.514,0.399,0.41,0.339,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2017,0.277,0.173,0.172,0.214,0.334,0.234,0.165,0.227,0.145,0.209,0.136,0.21,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","RL",NA,NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"waste treatment plant",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,NA,NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9775","-88.0041656",NA,2019,0.313,0.323,0.293,0.29,0.256,0.16,0.225,0.233,0.175,0.209,0.234,0.23,"mgd","Metered",0.628,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Discharge Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$DC Points, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","WD","GW",NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"well no 1",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,"coastal plain miocene pliocene",NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9811115","-88.0297241",NA,2000,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,"mgd","Metered",0.15,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Withdrawal Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$GW Wells, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","WD","GW",NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"well no 1",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,"coastal plain miocene pliocene",NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9811115","-88.0297241",NA,2001,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,"mgd","Metered",0.15,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Withdrawal Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$GW Wells, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","WD","GW",NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"well no 1",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,"coastal plain miocene pliocene",NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9811115","-88.0297241",NA,2002,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,"mgd","Metered",0.15,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Withdrawal Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$GW Wells, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","WD","GW",NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"well no 1",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,"coastal plain miocene pliocene",NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9811115","-88.0297241",NA,2003,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,"mgd","Metered",0.15,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Withdrawal Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$GW Wells, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","WD","GW",NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"well no 1",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,"coastal plain miocene pliocene",NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9811115","-88.0297241",NA,2004,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,"mgd","Metered",0.15,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Withdrawal Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$GW Wells, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","WD","GW",NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"well no 1",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,"coastal plain miocene pliocene",NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9811115","-88.0297241",NA,2005,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,"mgd","Metered",0.15,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Withdrawal Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$GW Wells, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","WD","GW",NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"well no 1",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,"coastal plain miocene pliocene",NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9811115","-88.0297241",NA,2006,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,0.204,"mgd","Metered",0.15,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Withdrawal Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$GW Wells, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
"AL","WD","GW",NA,NA,"arkema chemicals incorporated",NA,NA,"190",NA,NA,"well no 1",NA,NA,NA,"3251",NA,NA,"03160204","0316020402",NA,"coastal plain miocene pliocene",NA,"cedar creek",NA,NA,NA,"Mobile",NA,NA,NA,NA,NA,"30.9811115","-88.0297241",NA,2007,0.1659,0.1659,0.1659,0.1659,0.1659,0.1659,0.1659,0.1659,0.1659,0.1659,0.1659,0.1659,"mgd","Metered",0.15,"mgd","permitted","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$Withdrawal Data, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$GW Wells, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$ReadMe, /AL/USGS Lovelace NP Data Request_20200812_Final.xlsx$NAICS LIST"
