"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","SourceNumber2","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","County2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","SITESELECTION_STATE_NAME","SITESELECTION_StateFIPS","SITESELECTION_CNTY_FIPS","SITESELECTION_ST_CNTY_FIPS","SITESELECTION_X","SITESELECTION_CDC_Region","SITESELECTION_huc2","DataSource"
"IN",NA,NA,NA,NA,"DEKALB MOLDED PLASTICS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.426448499999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"IN",NA,NA,NA,NA,"DEL MONTE FOODS INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"311999, 31142","2032, 2033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.348089999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"IN",NA,NA,NA,NA,"DELPHI ENERGY AND ENGINE MNG SYSTEMS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"335312","3621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.088687299999997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"IN",NA,NA,NA,NA,"DEUTSCH KASE HAUS INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31151","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.674276900000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"IN",NA,NA,NA,NA,"DIAMOND CHAIN COMPANY INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"333613","3568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.7595539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"IN",NA,NA,NA,NA,"DIVERSIFIED MACHINE BRISTOL LIMITED LIABILITY COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3363","3714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.744002999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"IN",NA,NA,NA,NA,"DOREL JUVENILE GROUP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"337121","2514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.189846899999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"IN",NA,NA,NA,NA,"DOW AGROSCIENCES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"325, NA","2800, 8731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.921225399999997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"IN",NA,NA,NA,NA,"DYER CREAMERY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31151","2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.491424899999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"101 S 600 W","Kewanna","Portable Source","IN",NA,"101 S 600 W","Kewanna","PORTABLE SOURCE","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110027236293","NA","E & B PAVING, INC.","101 SOUTH 600 WEST","101 S 600 W","UPDATED","KEWANNA","IN","PORTABLE SOURCE","46939","GOOD","(765) 643-5358","41.053027","-86.356754","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","46939 _ (765) 643-5358","KEWANNA_101 S 600 W","FRS","FRS","N","NA","NA","NA","NA","NA","NA","5","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"1110 N Oard Road","Bloomington","Monroe","IN",NA,"1110 N Oard Road","Bloomington","MONROE","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110070836783","NA","E & B PAVING INC","1110 N OARD RD","1110 N OARD ROAD","UPDATED","BLOOMINGTON","IN","MONROE","47406","GOOD","(765) 643-5358","39.176614","-86.628853","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","47406 _ (765) 643-5358","BLOOMINGTON_1110 N OARD ROAD","FRS","FRS","N","NA","NA","NA","NA","NA","NA","5","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"11246 King Road","Angola","Portable Source","IN",NA,"11246 King Road","Angola","PORTABLE SOURCE","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110063916749","NA","E & B PAVING, INC.","11246 KING RD","11246 KING ROAD","UPDATED","ANGOLA","IN","PORTABLE SOURCE","46703","GOOD","(765) 643-5358","NA","NA","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","46703 _ (765) 643-5358","ANGOLA_11246 KING ROAD","NA","FRS","N","NA","NA","NA","NA","NA","NA","NA","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"12600 E Sr 38","Noblesville","Hamilton","IN",NA,"12600 E Sr 38","Noblesville","HAMILTON","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110007362870","NA","E & B PAVING, INC","12600 E SR 38","12600 E SR 38","OK","NOBLESVILLE","IN","HAMILTON","46060","GOOD","(765) 643-5358","40.038","-85.9407","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","46060 _ (765) 643-5358","NOBLESVILLE_12600 E SR 38","FRS","FRS","N","Indiana","18","57","18057","NA","Midwest","5","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"14491 W Cr 700 S","Francesville","Pulaski","IN",NA,"14491 W Cr 700 S","Francesville","PULASKI","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110058570933","NA","E & B PAVING INCORPORATED","14491 W CR 700 S","14491 W CR 700 S","OK","FRANCESVILLE","IN","PULASKI","47946","GOOD","NA","NA","NA","NA","ASPHALT PAVING MIXTURES AND BLOCKS","2951","NA","NA","NA","NA","NA","NA","NA","FRANCESVILLE_14491 W CR 700 S","NA","FRS","Y","Indiana","18","131","18131","NA","Midwest","NA","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"15215 River Road","Noblesville","Hamilton","IN",NA,"15215 River Road","Noblesville","HAMILTON","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110001366806","NA","E & B PAVING INCORPORATED","15215 RIVER RD","15215 RIVER ROAD","UPDATED","NOBLESVILLE","IN","HAMILTON","46062-9572","DIFF","(317) 781-1030","40.01088","-86.03269","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","46062 _ (317) 781-1030","NOBLESVILLE_15215 RIVER ROAD","FRS","FRS","N","Indiana","18","57","18057","NA","Midwest","5","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"17042 Middletown Avenue","Noblesville","Hamilton","IN",NA,"17042 Middletown Avenue","Noblesville","HAMILTON","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P_105631","NA","E & B PAVING, INC.","17042 MIDDLETOWN AVENUE","17042 MIDDLETOWN AVENUE","OK","NOBLESVILLE","IN","HAMILTON","46060","GOOD","(317) 773-4132","40.0372544","-85.9374393","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING","2951","NA","75","NA","NA","NA","NA","46060 _ (317) 773-4132","NOBLESVILLE_17042 MIDDLETOWN AVENUE","PinPt","Pin, Bus","N","Indiana","18","57","18057","NA","Midwest","5","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"2350 W 50 S","Kokomo","Howard","IN",NA,"2350 W 50 S","Kokomo","HOWARD","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110064144625","NA","E & B PAVING, INC.","2350 W 50 S","2350 W 50 S","OK","KOKOMO","IN","HOWARD","46902","GOOD","(317) 456-1015","40.468851","-86.172704","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","46902 _ (317) 456-1015","KOKOMO_2350 W 50 S","FRS","FRS","N","Indiana","18","67","18067","NA","Midwest","5","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"260 E Cr 300 N","Angola","Steuben","IN",NA,"260 E Cr 300 N","Angola","STEUBEN","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110058606682","NA","E & B PAVING INCORPORATED","260 E CR 300 N","260 E CR 300 N","OK","ANGOLA","IN","STEUBEN","46703","GOOD","NA","NA","NA","NA","ASPHALT PAVING MIXTURES AND BLOCKS","2951","NA","NA","NA","NA","NA","NA","NA","ANGOLA_260 E CR 300 N","NA","FRS","Y","Indiana","18","151","18151","NA","Midwest","NA","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"310 Blacketor Dr","Rochester","Fulton","IN",NA,"310 Blacketor Dr","Rochester","FULTON","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110058570247","NA","E & B PAVING INCORPORATED","310 BLACKETOR DR","310 BLACKETOR DR","OK","ROCHESTER","IN","FULTON","46975","GOOD","NA","41.073698652759","-86.199255461547","NA","ASPHALT PAVING MIXTURES AND BLOCKS","2951","NA","NA","NA","NA","NA","NA","NA","ROCHESTER_310 BLACKETOR DR","census.csv","FRS","Y","Indiana","18","49","18049","NA","Midwest","5","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"320 Thomas Road","Fort Wayne","Allen","IN",NA,"320 Thomas Road","Fort Wayne","ALLEN","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110001360303","NA","E & B PAVING, INC","320 THOMAS RD","320 THOMAS ROAD","UPDATED","FORT WAYNE","IN","ALLEN","46804-1198","DIFF","(219) 436-2966","41.079995","-85.2014","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","46804 _ (219) 436-2966","FORT WAYNE_320 THOMAS ROAD","FRS","FRS","N","Indiana","18","3","18003","NA","Midwest","5","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"3888 Garthwaite Road","Marion","Grant","IN",NA,"3888 Garthwaite Road","Marion","GRANT","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110012140316","NA","E & B PAVING, INC.","3888 GARTHWAITE RD","3888 GARTHWAITE ROAD","UPDATED","MARION","IN","GRANT","46953-5621","DIFF","NA","40.511235170317","-85.615652834595","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","NA","MARION_3888 GARTHWAITE ROAD","census.csv","FRS","Y","Indiana","18","53","18053","NA","Midwest","5","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"3888 S Garthwaite Road","Marion","Grant","IN",NA,"3888 S Garthwaite Road","Marion","GRANT","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P_90005","NA","E & B PAVING, INC.","3888 SOUTH GARTHWAITE ROAD","3888 S GARTHWAITE ROAD","UPDATED","MARION","IN","GRANT","46953","GOOD","(765) 674-5848","40.5111691","-85.6159598","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING","2951","NA","27","NA","NA","NA","NA","46953 _ (765) 674-5848","MARION_3888 S GARTHWAITE ROAD","PinPt","Pin, Bus","N","Indiana","18","53","18053","NA","Midwest","5","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"4306 E Cr 350 N","Muncie","Delaware","IN",NA,"4306 E Cr 350 N","Muncie","DELAWARE","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110058699500","NA","E & B PAVING INCORPORATED","4306 E CR 350 N","4306 E CR 350 N","OK","MUNCIE","IN","DELAWARE","47303","GOOD","NA","40.241050395517","-85.337295051694","NA","ASPHALT PAVING MIXTURES AND BLOCKS","2951","NA","NA","NA","NA","NA","NA","NA","MUNCIE_4306 E CR 350 N","census.csv","FRS","Y","Indiana","18","35","18035","NA","Midwest","5","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"4308 E County Road 350 N","Muncie","Delaware","IN",NA,"4308 E County Road 350 N","Muncie","DELAWARE","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P_93108","NA","E & B PAVING, INC.","4308 EAST COUNTY ROAD 350 NORTH","4308 E COUNTY ROAD 350 N","UPDATED","MUNCIE","IN","DELAWARE","47303","GOOD","(765) 289-7131","40.2412823","-85.337665","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING","2951","NA","40","NA","NA","NA","NA","47303 _ (765) 289-7131","MUNCIE_4308 E COUNTY ROAD 350 N","PinPt","Pin, Bus, FRS","N","Indiana","18","35","18035","NA","Midwest","5","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"4350 S Harding St","Indianapolis","Marion","IN",NA,"4350 S Harding St","Indianapolis","MARION","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110001366851","NA","E & B PAVING, INC.","4350 S HARDING STREET","4350 S HARDING ST","UPDATED","INDIANAPOLIS","IN","MARION","46217-9547","DIFF","(317) 781-1030","39.70098","-86.18681","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","46217 _ (317) 781-1030","INDIANAPOLIS_4350 S HARDING ST","FRS","FRS","N","Indiana","18","97","18097","NA","Midwest","5","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"5002 S Sr 67","Anderson","Madison","IN",NA,"5002 S Sr 67","Anderson","MADISON","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110058568964","NA","E & B PAVING INCORPORATED","5002 S SR 67","5002 S SR 67","OK","ANDERSON","IN","MADISON","46013","GOOD","NA","40.031887201062","-85.72530262445","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","NA","ANDERSON_5002 S SR 67","census.csv","FRS","Y","Indiana","18","95","18095","NA","Midwest","5","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"IN",NA,NA,NA,NA,"E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED","E AND B PAVING INCORPORATED",NA,NA,NA,NA,NA,NA,NA,NA,"324121, 32412","2951, 2950",NA,NA,NA,NA,NA,NA,NA,NA,"5460 W Cr 100 N","Angola","Steuben","IN",NA,"5460 W Cr 100 N","Angola","STEUBEN","IN",NA,"40.153655700000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110064323496","NA","E & B PAVING, INC","5460 W CR 100 N","5460 W CR 100 N","OK","ANGOLA","IN","STEUBEN","46703-9705","DIFF","(317) 781-1030","NA","NA","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","46703 _ (317) 781-1030","ANGOLA_5460 W CR 100 N","NA","FRS","N","Indiana","18","151","18151","NA","Midwest","NA","Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
