"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","SourceNumber2","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","County2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","SITESELECTION_STATE_NAME","SITESELECTION_StateFIPS","SITESELECTION_CNTY_FIPS","SITESELECTION_ST_CNTY_FIPS","SITESELECTION_X","SITESELECTION_CDC_Region","SITESELECTION_huc2","DataSource"
"SD","WD",NA,"IN",NA,"JENSEN ROCK AND SAND INCORPORATED","JENSEN ROCK AND SAND INCORPORATED","JENSEN ROCK AND SAND INCORPORATED","8188-3, 8357-3",NA,NA,NA,NA,NA,NA,NA,"212321 324121","1442; 2951","approved 3-11-16",NA,NA,NA,NA,NA,NA,NA,"Po Bos 609","Mobridge Sd","Brown","SD","57601","601 9th Avenue Sw","Aberdeen","BROWN","SD",NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"acft",NA,NA,NA,"P_26300","NA","JENSEN ROCK & SAND, INC.","601 9TH AVENUE SW","601 9TH AVENUE SW","OK","ABERDEEN","SD","BROWN","57401","GOOD","(605) 225-8081","45.4558276","-98.496357","327320","READY-MIX CONCRETE MANUFACTURING","3273","NA","16","NA","NA","NA","NA","57401 _ (605) 225-8081","ABERDEEN_601 9TH AVENUE SW","PinPt","Pin, Bus, FRS","N","South Dakota","46","13","46013","NA","West_North_Central","10","/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"SD","WD",NA,"IN",NA,"JENSEN ROCK AND SAND INCORPORATED","JENSEN ROCK AND SAND INCORPORATED","JENSEN ROCK AND SAND INCORPORATED","8188-3, 8357-3",NA,NA,NA,NA,NA,NA,NA,"212321 324121","1442; 2951","approved 3-11-16",NA,NA,NA,NA,NA,NA,NA,"Po Bos 609","Mobridge Sd","Brown","SD","57601","601 9th Avenue Sw","Aberdeen","BROWN","SD",NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,"acft",NA,NA,NA,"P_26300","NA","JENSEN ROCK & SAND, INC.","601 9TH AVENUE SW","601 9TH AVENUE SW","OK","ABERDEEN","SD","BROWN","57401","GOOD","(605) 225-8081","45.4558276","-98.496357","327320","READY-MIX CONCRETE MANUFACTURING","3273","NA","16","NA","NA","NA","NA","57401 _ (605) 225-8081","ABERDEEN_601 9TH AVENUE SW","PinPt","Pin, Bus, FRS","N","South Dakota","46","13","46013","NA","West_North_Central","10","/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"SD","WD",NA,"IN",NA,"JENSEN ROCK AND SAND INCORPORATED","JENSEN ROCK AND SAND INCORPORATED","JENSEN ROCK AND SAND INCORPORATED","8188-3, 8357-3",NA,NA,NA,NA,NA,NA,NA,"212321 324121","1442; 2951","approved 3-11-16",NA,NA,NA,NA,NA,NA,NA,"Po Bos 609","Mobridge Sd","Portable Source","SD","57601",NA,"Mobridge","PORTABLE SOURCE","SD",NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"acft",NA,NA,NA,"E_110038805406","NA","JENSEN ROCK & SAND, INC.","PO BOX 609","PO BOX 609","CHECK","MOBRIDGE","SD","PORTABLE SOURCE","57601","GOOD","NA","NA","NA","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","NA","MOBRIDGE_PO BOX 609","NA","FRS","Y","NA","NA","NA","NA","NA","NA","NA","/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"SD","WD",NA,"IN",NA,"JENSEN ROCK AND SAND INCORPORATED","JENSEN ROCK AND SAND INCORPORATED","JENSEN ROCK AND SAND INCORPORATED","8188-3, 8357-3",NA,NA,NA,NA,NA,NA,NA,"212321 324121","1442; 2951","approved 3-11-16",NA,NA,NA,NA,NA,NA,NA,"Po Bos 609","Mobridge Sd","Portable Source","SD","57601",NA,"Mobridge","PORTABLE SOURCE","SD",NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,"acft",NA,NA,NA,"E_110038805406","NA","JENSEN ROCK & SAND, INC.","PO BOX 609","PO BOX 609","CHECK","MOBRIDGE","SD","PORTABLE SOURCE","57601","GOOD","NA","NA","NA","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","NA","MOBRIDGE_PO BOX 609","NA","FRS","Y","NA","NA","NA","NA","NA","NA","NA","/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"SD","WD",NA,"IN",NA,"JENSEN ROCK AND SAND INCORPORATED","JENSEN ROCK AND SAND INCORPORATED","JENSEN ROCK AND SAND INCORPORATED","8188-3, 8357-3",NA,NA,NA,NA,NA,NA,NA,"212321 324121","1442; 2951","approved 3-11-16",NA,NA,NA,NA,NA,NA,NA,"Po Bos 609","Mobridge Sd","Walworth","SD","57601","12802 287th Avenue","Mobridge","WALWORTH","SD",NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"acft",NA,NA,NA,"P_26299","NA","JENSEN ROCK & SAND, INC.","12802 287TH AVENUE","12802 287TH AVENUE","OK","MOBRIDGE","SD","WALWORTH","57601","GOOD","(605) 845-7213","45.5349632","-100.407042","327320","READY-MIX CONCRETE MANUFACTURING","3273","NA","40","75","10000","16503900","NA","57601 _ (605) 845-7213","MOBRIDGE_12802 287TH AVENUE","PinPt","Pin, Bus, DB","N","South Dakota","46","129","46129","NA","West_North_Central","10","/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"SD","WD",NA,"IN",NA,"JENSEN ROCK AND SAND INCORPORATED","JENSEN ROCK AND SAND INCORPORATED","JENSEN ROCK AND SAND INCORPORATED","8188-3, 8357-3",NA,NA,NA,NA,NA,NA,NA,"212321 324121","1442; 2951","approved 3-11-16",NA,NA,NA,NA,NA,NA,NA,"Po Bos 609","Mobridge Sd","Walworth","SD","57601","12802 287th Avenue","Mobridge","WALWORTH","SD",NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,"acft",NA,NA,NA,"P_26299","NA","JENSEN ROCK & SAND, INC.","12802 287TH AVENUE","12802 287TH AVENUE","OK","MOBRIDGE","SD","WALWORTH","57601","GOOD","(605) 845-7213","45.5349632","-100.407042","327320","READY-MIX CONCRETE MANUFACTURING","3273","NA","40","75","10000","16503900","NA","57601 _ (605) 845-7213","MOBRIDGE_12802 287TH AVENUE","PinPt","Pin, Bus, DB","N","South Dakota","46","129","46129","NA","West_North_Central","10","/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"SD","WD",NA,NA,NA,"JKRK PROPERTIES LIMITED LIABILITY COMPANY TIMBERWOOD PK SUNSET RANCH AL SAGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suburban housing development",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/read_me.docx"
"SD","WD",NA,NA,NA,"KODIAK PORK RE LIMITED LIABILITY COMPANY M ROST",NA,NA,"8243-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marty Rost, Pipestone, provided data",NA,NA,NA,NA,NA,NA,NA,"1300 S Highway 75",NA,"Brookings",NA,"56164",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,"acft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
"SD","WD",NA,"IN",NA,"KRAUSE BROTHER S CONSTRUCTION",NA,NA,"8338-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"520 1/2 Dakota Avenue","Wahpeton Nd",NA,NA,"58075",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37600,"gal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
"SD","WD",NA,"IN",NA,"KRAUSE BROTHER S CONSTRUCTION",NA,NA,"8338-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"520 1/2 Dakota Avenue","Wahpeton Nd",NA,NA,"58075",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772800,"gal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
"SD","WD",NA,"IN",NA,"L G EVERIST INCORPORATED",NA,NA,"5400-3, 5784-3, 8345-3, 8336-3, 7787-3, 5996-3, 8344-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. G. EVERIST, INC - Community Involvement",NA,NA,NA,NA,NA,NA,NA,"300 Beach Avenue",NA,"Minnehaha",NA,"57022",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,"acft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
"SD","WD",NA,"IN",NA,"L G EVERIST INCORPORATED",NA,NA,"5400-3, 5784-3, 8345-3, 8336-3, 7787-3, 5996-3, 8344-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. G. EVERIST, INC - Community Involvement",NA,NA,NA,NA,NA,NA,NA,"300 Beach Avenue",NA,"Minnehaha",NA,"57022",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2357,"acft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
"SD","WD",NA,"IN",NA,"L G EVERIST INCORPORATED",NA,NA,"5400-3, 5784-3, 8345-3, 8336-3, 7787-3, 5996-3, 8344-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. G. EVERIST, INC - Community Involvement",NA,NA,NA,NA,NA,NA,NA,"300 Beach Avenue",NA,"Minnehaha",NA,"57022",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,"acft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
"SD","WD",NA,"IN",NA,"L G EVERIST INCORPORATED",NA,NA,"5400-3, 5784-3, 8345-3, 8336-3, 7787-3, 5996-3, 8344-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. G. EVERIST, INC - Community Involvement",NA,NA,NA,NA,NA,NA,NA,"300 Beach Avenue",NA,"Minnehaha",NA,"57022",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2270,"acft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
"SD","WD",NA,"IN",NA,"L G EVERIST INCORPORATED",NA,NA,"5400-3, 5784-3, 8345-3, 8336-3, 7787-3, 5996-3, 8344-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. G. EVERIST, INC - Community Involvement",NA,NA,NA,NA,NA,NA,NA,"300 Beach Avenue",NA,"Minnehaha",NA,"57022",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"acft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
"SD","WD",NA,"IN",NA,"L G EVERIST INCORPORATED",NA,NA,"5400-3, 5784-3, 8345-3, 8336-3, 7787-3, 5996-3, 8344-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. G. EVERIST, INC - Community Involvement",NA,NA,NA,NA,NA,NA,NA,"300 Beach Avenue",NA,"Minnehaha",NA,"57022",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1854,"acft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
"SD","WD",NA,"IN",NA,"L G EVERIST INCORPORATED",NA,NA,"5400-3, 5784-3, 8345-3, 8336-3, 7787-3, 5996-3, 8344-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. G. EVERIST, INC - Community Involvement",NA,NA,NA,NA,NA,NA,NA,"300 Beach Avenue",NA,"Minnehaha",NA,"57022",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1641,"acft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
"SD","WD",NA,"IN",NA,"L G EVERIST INCORPORATED",NA,NA,"5400-3, 5784-3, 8345-3, 8336-3, 7787-3, 5996-3, 8344-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. G. EVERIST, INC - Community Involvement",NA,NA,NA,NA,NA,NA,NA,"300 Beach Avenue",NA,"Minnehaha",NA,"57022",NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1786,"acft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
"SD","WD",NA,"IN",NA,"L G EVERIST INCORPORATED",NA,NA,"5400-3, 5784-3, 8345-3, 8336-3, 7787-3, 5996-3, 8344-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. G. EVERIST, INC - Community Involvement",NA,NA,NA,NA,NA,NA,NA,"300 Beach Avenue",NA,"Minnehaha",NA,"57022",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"acft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
"SD","WD",NA,"IN",NA,"L G EVERIST INCORPORATED",NA,NA,"5400-3, 5784-3, 8345-3, 8336-3, 7787-3, 5996-3, 8344-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. G. EVERIST, INC - Community Involvement",NA,NA,NA,NA,NA,NA,NA,"300 Beach Avenue",NA,"Minnehaha",NA,"57022",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,"acft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
"SD","WD",NA,"IN",NA,"L G EVERIST INCORPORATED",NA,NA,"5400-3, 5784-3, 8345-3, 8336-3, 7787-3, 5996-3, 8344-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. G. EVERIST, INC - Community Involvement",NA,NA,NA,NA,NA,NA,NA,"300 Beach Avenue",NA,"Minnehaha",NA,"57022",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"acft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
"SD","WD",NA,"IN",NA,"L G EVERIST INCORPORATED",NA,NA,"5400-3, 5784-3, 8345-3, 8336-3, 7787-3, 5996-3, 8344-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. G. EVERIST, INC - Community Involvement",NA,NA,NA,NA,NA,NA,NA,"300 Beach Avenue",NA,"Minnehaha",NA,"57022",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2109,"acft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
"SD","WD",NA,"IN",NA,"L G EVERIST INCORPORATED",NA,NA,"5400-3, 5784-3, 8345-3, 8336-3, 7787-3, 5996-3, 8344-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. G. EVERIST, INC - Community Involvement",NA,NA,NA,NA,NA,NA,NA,"300 Beach Avenue",NA,"Minnehaha",NA,"57022",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"acft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/SD/SD_IN_WU_2010_2019_LDM.xlsx$Culled_IND_FacilityList, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_Site Address, /SD/SD_IN_WU_2010_2019_LDM.xlsx$SD_INplus_WU_2010_2019, /SD/read_me.docx"
