"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","SourceNumber2","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","County2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","SITESELECTION_STATE_NAME","SITESELECTION_StateFIPS","SITESELECTION_CNTY_FIPS","SITESELECTION_ST_CNTY_FIPS","SITESELECTION_X","SITESELECTION_CDC_Region","SITESELECTION_huc2","DataSource"
"MA","WD","GW","IN",NA,"ERVING PAPER MILLS","ERVING PAPER MILLS INCORPORATED","ERVING PAPER MILLS INCORPORATED","211","10709102",NA,"ERVING PAPER MILLS WELL 1, MILLERS RIVER INTAKE",NA,"1091005-01G",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"MILLERS",NA,"Route 28","Erving","Franklin","MA",NA,"97 E Main St","Erving","FRANKLIN","MA",NA,"0414803","0704727",NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,"mgd","Metered",NA,NA,"P_135020","MAR053216","ERVING PAPER MILLS, INC.","97 EAST MAIN STREET","97 E MAIN ST","UPDATED","ERVING","MA","FRANKLIN","1344","GOOD","(413) 422-2700","42.5987031","-72.3841235","322121","PAPER (EXCEPT NEWSPRINT) MILLS","2676","NA","150","NA","NA","NA","124","01344 _ (413) 422-2700","ERVING_97 E MAIN ST","PinPt","Pin, Bus, FRS, NPDES, EIA, PPP","N","Massachusetts","25","11","25011","NA","New_England","01","/MA/2. Water Usage by Facility_2000-2018.xlsx$2008, /MA/4. Indust_Comm Sources Address With Lat Long.xlsx$Sources_Indust_Comm_With_Lat_Lo, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MA","WD","GW","IN",NA,"ERVING PAPER MILLS","ERVING PAPER MILLS INCORPORATED","ERVING PAPER MILLS INCORPORATED","211","10709102",NA,"ERVING PAPER MILLS WELL 1, MILLERS RIVER INTAKE",NA,"1091005-01G",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"MILLERS",NA,"Route 28","Erving","Franklin","MA",NA,"97 E Main St","Erving","FRANKLIN","MA",NA,"0414803","0704727",NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65,"mgd","Metered",NA,NA,"P_135020","MAR053216","ERVING PAPER MILLS, INC.","97 EAST MAIN STREET","97 E MAIN ST","UPDATED","ERVING","MA","FRANKLIN","1344","GOOD","(413) 422-2700","42.5987031","-72.3841235","322121","PAPER (EXCEPT NEWSPRINT) MILLS","2676","NA","150","NA","NA","NA","124","01344 _ (413) 422-2700","ERVING_97 E MAIN ST","PinPt","Pin, Bus, FRS, NPDES, EIA, PPP","N","Massachusetts","25","11","25011","NA","New_England","01","/MA/2. Water Usage by Facility_2000-2018.xlsx$2009, /MA/4. Indust_Comm Sources Address With Lat Long.xlsx$Sources_Indust_Comm_With_Lat_Lo, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MA","WD","GW","IN",NA,"ERVING PAPER MILLS","ERVING PAPER MILLS INCORPORATED","ERVING PAPER MILLS INCORPORATED","211","10709102",NA,"ERVING PAPER MILLS WELL 1, MILLERS RIVER INTAKE",NA,"1091005-01G",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"MILLERS",NA,"Route 28","Erving","Franklin","MA",NA,"97 E Main St","Erving","FRANKLIN","MA",NA,"0414803","0704727",NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71,"mgd","Metered",NA,NA,"P_135020","MAR053216","ERVING PAPER MILLS, INC.","97 EAST MAIN STREET","97 E MAIN ST","UPDATED","ERVING","MA","FRANKLIN","1344","GOOD","(413) 422-2700","42.5987031","-72.3841235","322121","PAPER (EXCEPT NEWSPRINT) MILLS","2676","NA","150","NA","NA","NA","124","01344 _ (413) 422-2700","ERVING_97 E MAIN ST","PinPt","Pin, Bus, FRS, NPDES, EIA, PPP","N","Massachusetts","25","11","25011","NA","New_England","01","/MA/2. Water Usage by Facility_2000-2018.xlsx$2010, /MA/4. Indust_Comm Sources Address With Lat Long.xlsx$Sources_Indust_Comm_With_Lat_Lo, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MA","WD","GW","IN",NA,"ERVING PAPER MILLS","ERVING PAPER MILLS INCORPORATED","ERVING PAPER MILLS INCORPORATED","211","10709102",NA,"ERVING PAPER MILLS WELL 1, MILLERS RIVER INTAKE",NA,"1091005-01G",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"MILLERS",NA,"Route 28","Erving","Franklin","MA",NA,"97 E Main St","Erving","FRANKLIN","MA",NA,"0414803","0704727",NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65,"mgd","Metered",NA,NA,"P_135020","MAR053216","ERVING PAPER MILLS, INC.","97 EAST MAIN STREET","97 E MAIN ST","UPDATED","ERVING","MA","FRANKLIN","1344","GOOD","(413) 422-2700","42.5987031","-72.3841235","322121","PAPER (EXCEPT NEWSPRINT) MILLS","2676","NA","150","NA","NA","NA","124","01344 _ (413) 422-2700","ERVING_97 E MAIN ST","PinPt","Pin, Bus, FRS, NPDES, EIA, PPP","N","Massachusetts","25","11","25011","NA","New_England","01","/MA/2. Water Usage by Facility_2000-2018.xlsx$2011, /MA/4. Indust_Comm Sources Address With Lat Long.xlsx$Sources_Indust_Comm_With_Lat_Lo, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MA","WD","GW","IN",NA,"ERVING PAPER MILLS","ERVING PAPER MILLS INCORPORATED","ERVING PAPER MILLS INCORPORATED","211","10709102",NA,"ERVING PAPER MILLS WELL 1, MILLERS RIVER INTAKE",NA,"1091005-01G",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"MILLERS",NA,"Route 28","Erving","Franklin","MA",NA,"97 E Main St","Erving","FRANKLIN","MA",NA,"0414803","0704727",NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,"mgd","Metered",NA,NA,"P_135020","MAR053216","ERVING PAPER MILLS, INC.","97 EAST MAIN STREET","97 E MAIN ST","UPDATED","ERVING","MA","FRANKLIN","1344","GOOD","(413) 422-2700","42.5987031","-72.3841235","322121","PAPER (EXCEPT NEWSPRINT) MILLS","2676","NA","150","NA","NA","NA","124","01344 _ (413) 422-2700","ERVING_97 E MAIN ST","PinPt","Pin, Bus, FRS, NPDES, EIA, PPP","N","Massachusetts","25","11","25011","NA","New_England","01","/MA/2. Water Usage by Facility_2000-2018.xlsx$2012, /MA/4. Indust_Comm Sources Address With Lat Long.xlsx$Sources_Indust_Comm_With_Lat_Lo, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MA","WD","GW","IN",NA,"ERVING PAPER MILLS","ERVING PAPER MILLS INCORPORATED","ERVING PAPER MILLS INCORPORATED","211","10709102",NA,"ERVING PAPER MILLS WELL 1, MILLERS RIVER INTAKE",NA,"1091005-01G",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"MILLERS",NA,"Route 28","Erving","Franklin","MA",NA,"97 E Main St","Erving","FRANKLIN","MA",NA,"0414803","0704727",NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,"mgd","Metered",NA,NA,"P_135020","MAR053216","ERVING PAPER MILLS, INC.","97 EAST MAIN STREET","97 E MAIN ST","UPDATED","ERVING","MA","FRANKLIN","1344","GOOD","(413) 422-2700","42.5987031","-72.3841235","322121","PAPER (EXCEPT NEWSPRINT) MILLS","2676","NA","150","NA","NA","NA","124","01344 _ (413) 422-2700","ERVING_97 E MAIN ST","PinPt","Pin, Bus, FRS, NPDES, EIA, PPP","N","Massachusetts","25","11","25011","NA","New_England","01","/MA/2. Water Usage by Facility_2000-2018.xlsx$2013, /MA/4. Indust_Comm Sources Address With Lat Long.xlsx$Sources_Indust_Comm_With_Lat_Lo, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MA","WD","GW","IN",NA,"ERVING PAPER MILLS","ERVING PAPER MILLS INCORPORATED","ERVING PAPER MILLS INCORPORATED","211","10709102",NA,"ERVING PAPER MILLS WELL 1, MILLERS RIVER INTAKE",NA,"1091005-01G",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"MILLERS",NA,"Route 28","Erving","Franklin","MA",NA,"97 E Main St","Erving","FRANKLIN","MA",NA,"0414803","0704727",NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61,"mgd","Metered",NA,NA,"P_135020","MAR053216","ERVING PAPER MILLS, INC.","97 EAST MAIN STREET","97 E MAIN ST","UPDATED","ERVING","MA","FRANKLIN","1344","GOOD","(413) 422-2700","42.5987031","-72.3841235","322121","PAPER (EXCEPT NEWSPRINT) MILLS","2676","NA","150","NA","NA","NA","124","01344 _ (413) 422-2700","ERVING_97 E MAIN ST","PinPt","Pin, Bus, FRS, NPDES, EIA, PPP","N","Massachusetts","25","11","25011","NA","New_England","01","/MA/2. Water Usage by Facility_2000-2018.xlsx$2014, /MA/4. Indust_Comm Sources Address With Lat Long.xlsx$Sources_Indust_Comm_With_Lat_Lo, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MA","WD","GW","IN",NA,"ERVING PAPER MILLS","ERVING PAPER MILLS INCORPORATED","ERVING PAPER MILLS INCORPORATED","211","10709102",NA,"ERVING PAPER MILLS WELL 1, MILLERS RIVER INTAKE",NA,"1091005-01G",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"MILLERS",NA,"Route 28","Erving","Franklin","MA",NA,"97 E Main St","Erving","FRANKLIN","MA",NA,"0414803","0704727",NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81,"mgd","Metered",NA,NA,"P_135020","MAR053216","ERVING PAPER MILLS, INC.","97 EAST MAIN STREET","97 E MAIN ST","UPDATED","ERVING","MA","FRANKLIN","1344","GOOD","(413) 422-2700","42.5987031","-72.3841235","322121","PAPER (EXCEPT NEWSPRINT) MILLS","2676","NA","150","NA","NA","NA","124","01344 _ (413) 422-2700","ERVING_97 E MAIN ST","PinPt","Pin, Bus, FRS, NPDES, EIA, PPP","N","Massachusetts","25","11","25011","NA","New_England","01","/MA/2. Water Usage by Facility_2000-2018.xlsx$2015, /MA/4. Indust_Comm Sources Address With Lat Long.xlsx$Sources_Indust_Comm_With_Lat_Lo, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MA","WD","GW","IN",NA,"ERVING PAPER MILLS","ERVING PAPER MILLS INCORPORATED","ERVING PAPER MILLS INCORPORATED","211","10709102",NA,"ERVING PAPER MILLS WELL 1, MILLERS RIVER INTAKE",NA,"1091005-01G",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"MILLERS",NA,"Route 28","Erving","Franklin","MA",NA,"97 E Main St","Erving","FRANKLIN","MA",NA,"0414803","0704727",NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"mgd","Metered",NA,NA,"P_135020","MAR053216","ERVING PAPER MILLS, INC.","97 EAST MAIN STREET","97 E MAIN ST","UPDATED","ERVING","MA","FRANKLIN","1344","GOOD","(413) 422-2700","42.5987031","-72.3841235","322121","PAPER (EXCEPT NEWSPRINT) MILLS","2676","NA","150","NA","NA","NA","124","01344 _ (413) 422-2700","ERVING_97 E MAIN ST","PinPt","Pin, Bus, FRS, NPDES, EIA, PPP","N","Massachusetts","25","11","25011","NA","New_England","01","/MA/2. Water Usage by Facility_2000-2018.xlsx$2016, /MA/4. Indust_Comm Sources Address With Lat Long.xlsx$Sources_Indust_Comm_With_Lat_Lo, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MA","WD","GW","IN",NA,"ERVING TOWN OF",NA,NA,"9P210719201","10719201","12564","MILLERS RIVER INTAKE 1A",NA,"WM12564-01S",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"MILLERS",NA,"Route 28","Erving",NA,NA,NA,"12 E Main St","Erving",NA,NA,NA,"0414808","0704734",NA,NA,2017,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Estimated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MA/3.1 Water Withdrawal by Sources_2017.xlsx$Sheet66, /MA/4. Indust_Comm Sources Address With Lat Long.xlsx$Sources_Indust_Comm_With_Lat_Lo, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MA","WD","GW","IN",NA,"ERVING TOWN OF",NA,NA,"9P210719201","10719201","12564","MILLERS RIVER INTAKE 1A",NA,"WM12564-01S",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"MILLERS",NA,"Route 28","Erving",NA,NA,NA,"12 E Main St","Erving",NA,NA,NA,"0414808","0704734",NA,NA,2018,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MA/3.2 Water Withrawal by Sources_2018.xlsx$Sheet59, /MA/4. Indust_Comm Sources Address With Lat Long.xlsx$Sources_Indust_Comm_With_Lat_Lo, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MA","WD","GW","IN",NA,"ERVING TOWN OF",NA,NA,"9P210709101","10719201",NA,"MILLERS RIVER INTAKE 1A, WELL 1",NA,"WM12564-01S",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"WESTFIELD",NA,"Route 28","Millers Falls",NA,NA,NA,"12 E Main St","Erving",NA,NA,NA,"0414808","0704734",NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,"mgd","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MA/2. Water Usage by Facility_2000-2018.xlsx$2000, /MA/4. Indust_Comm Sources Address With Lat Long.xlsx$Sources_Indust_Comm_With_Lat_Lo, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MA","WD","GW","IN",NA,"ERVING TOWN OF",NA,NA,"9P210709101","10719201",NA,"MILLERS RIVER INTAKE 1A, WELL 1",NA,"WM12564-01S",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"WESTFIELD",NA,"Route 28","Millers Falls",NA,NA,NA,"12 E Main St","Erving",NA,NA,NA,"0414808","0704734",NA,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,"mgd","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MA/2. Water Usage by Facility_2000-2018.xlsx$2002, /MA/4. Indust_Comm Sources Address With Lat Long.xlsx$Sources_Indust_Comm_With_Lat_Lo, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MA","WD","GW","IN",NA,"ERVING TOWN OF",NA,NA,"9P210709101","10719201",NA,"MILLERS RIVER INTAKE 1A, WELL 1",NA,"WM12564-01S",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"WESTFIELD",NA,"Route 28","Millers Falls",NA,NA,NA,"12 E Main St","Erving",NA,NA,NA,"0414808","0704734",NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgd","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MA/2. Water Usage by Facility_2000-2018.xlsx$2009, /MA/4. Indust_Comm Sources Address With Lat Long.xlsx$Sources_Indust_Comm_With_Lat_Lo, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MA","WD",NA,"IN",NA,"FOUNTAIN PLATING COMPANY INCORPORATED","FOUNTAIN PLATING COMPANY INCORPORATED","FOUNTAIN PLATING COMPANY INCORPORATED","N/A","10632501","3793","FP WELL 1",NA,"WM3793-01G",NA,NA,NA,"3471",NA,NA,NA,NA,NA,NA,"CONNECTICUT",NA,"492 Prospect Avenue","West Springfield","Hampden","MA",NA,"492 Prospect Avenue","West Springfield","HAMPDEN","MA",NA,"42.154769999999999",NA,NA,NA,2018,0.56,0.584,0.622,0.566,0.64,0.712,0.692,0.645,0.597,0.381,0.192,0.403,NA,"Metered",0.04,"mgd","Metered",NA,NA,"P_145430","MANOE3013","FOUNTAIN PLATING CO., INC.","492 PROSPECT AVENUE","492 PROSPECT AVENUE","OK","WEST SPRINGFIELD","MA","HAMPDEN","1089","GOOD","(413) 781-4651","42.1550767","-72.6508159","332813","ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING","3471","NA","96","NA","NA","NA","NA","01089 _ (413) 781-4651","WEST SPRINGFIELD_492 PROSPECT AVENUE","PinPt","Pin, Bus, FRS and/or NPDES","N","Massachusetts","25","13","25013","NA","New_England","01","/MA/3.2 Water Withrawal by Sources_2018.xlsx$Sheet64, /MA/2. Water Usage by Facility_2000-2018.xlsx$2018, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MA","WD",NA,"IN",NA,"FOUNTAIN PLATING COMPANY INCORPORATED","FOUNTAIN PLATING COMPANY INCORPORATED","FOUNTAIN PLATING COMPANY INCORPORATED",NA,"10632501",NA,NA,NA,NA,NA,NA,NA,"3471",NA,NA,NA,NA,NA,NA,"CONNECTICUT",NA,"492 Prospect Avenue","West Springfield","Hampden","MA",NA,"492 Prospect Avenue","West Springfield","HAMPDEN","MA",NA,"42.154769999999999",NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,"mgd","Metered",NA,NA,"P_145430","MANOE3013","FOUNTAIN PLATING CO., INC.","492 PROSPECT AVENUE","492 PROSPECT AVENUE","OK","WEST SPRINGFIELD","MA","HAMPDEN","1089","GOOD","(413) 781-4651","42.1550767","-72.6508159","332813","ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING","3471","NA","96","NA","NA","NA","NA","01089 _ (413) 781-4651","WEST SPRINGFIELD_492 PROSPECT AVENUE","PinPt","Pin, Bus, FRS and/or NPDES","N","Massachusetts","25","13","25013","NA","New_England","01","/MA/2. Water Usage by Facility_2000-2018.xlsx$2000, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MA","WD",NA,"IN",NA,"FOUNTAIN PLATING COMPANY INCORPORATED","FOUNTAIN PLATING COMPANY INCORPORATED","FOUNTAIN PLATING COMPANY INCORPORATED",NA,"10632501",NA,NA,NA,NA,NA,NA,NA,"3471",NA,NA,NA,NA,NA,NA,"CONNECTICUT",NA,"492 Prospect Avenue","West Springfield","Hampden","MA",NA,"492 Prospect Avenue","West Springfield","HAMPDEN","MA",NA,"42.154769999999999",NA,NA,NA,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,"mgd","Metered",NA,NA,"P_145430","MANOE3013","FOUNTAIN PLATING CO., INC.","492 PROSPECT AVENUE","492 PROSPECT AVENUE","OK","WEST SPRINGFIELD","MA","HAMPDEN","1089","GOOD","(413) 781-4651","42.1550767","-72.6508159","332813","ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING","3471","NA","96","NA","NA","NA","NA","01089 _ (413) 781-4651","WEST SPRINGFIELD_492 PROSPECT AVENUE","PinPt","Pin, Bus, FRS and/or NPDES","N","Massachusetts","25","13","25013","NA","New_England","01","/MA/2. Water Usage by Facility_2000-2018.xlsx$2001, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MA","WD",NA,"IN",NA,"FOUNTAIN PLATING COMPANY INCORPORATED","FOUNTAIN PLATING COMPANY INCORPORATED","FOUNTAIN PLATING COMPANY INCORPORATED",NA,"10632501",NA,NA,NA,NA,NA,NA,NA,"3471",NA,NA,NA,NA,NA,NA,"CONNECTICUT",NA,"492 Prospect Avenue","West Springfield","Hampden","MA",NA,"492 Prospect Avenue","West Springfield","HAMPDEN","MA",NA,"42.154769999999999",NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"mgd","Metered",NA,NA,"P_145430","MANOE3013","FOUNTAIN PLATING CO., INC.","492 PROSPECT AVENUE","492 PROSPECT AVENUE","OK","WEST SPRINGFIELD","MA","HAMPDEN","1089","GOOD","(413) 781-4651","42.1550767","-72.6508159","332813","ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING","3471","NA","96","NA","NA","NA","NA","01089 _ (413) 781-4651","WEST SPRINGFIELD_492 PROSPECT AVENUE","PinPt","Pin, Bus, FRS and/or NPDES","N","Massachusetts","25","13","25013","NA","New_England","01","/MA/2. Water Usage by Facility_2000-2018.xlsx$2002, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MA","WD",NA,"IN",NA,"FOUNTAIN PLATING COMPANY INCORPORATED","FOUNTAIN PLATING COMPANY INCORPORATED","FOUNTAIN PLATING COMPANY INCORPORATED",NA,"10632501",NA,NA,NA,NA,NA,NA,NA,"3471",NA,NA,NA,NA,NA,NA,"CONNECTICUT",NA,"492 Prospect Avenue","West Springfield","Hampden","MA",NA,"492 Prospect Avenue","West Springfield","HAMPDEN","MA",NA,"42.154769999999999",NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,"mgd","Metered",NA,NA,"P_145430","MANOE3013","FOUNTAIN PLATING CO., INC.","492 PROSPECT AVENUE","492 PROSPECT AVENUE","OK","WEST SPRINGFIELD","MA","HAMPDEN","1089","GOOD","(413) 781-4651","42.1550767","-72.6508159","332813","ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING","3471","NA","96","NA","NA","NA","NA","01089 _ (413) 781-4651","WEST SPRINGFIELD_492 PROSPECT AVENUE","PinPt","Pin, Bus, FRS and/or NPDES","N","Massachusetts","25","13","25013","NA","New_England","01","/MA/2. Water Usage by Facility_2000-2018.xlsx$2003, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MA","WD",NA,"IN",NA,"FOUNTAIN PLATING COMPANY INCORPORATED","FOUNTAIN PLATING COMPANY INCORPORATED","FOUNTAIN PLATING COMPANY INCORPORATED",NA,"10632501",NA,NA,NA,NA,NA,NA,NA,"3471",NA,NA,NA,NA,NA,NA,"CONNECTICUT",NA,"492 Prospect Avenue","West Springfield","Hampden","MA",NA,"492 Prospect Avenue","West Springfield","HAMPDEN","MA",NA,"42.154769999999999",NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,"mgd","Metered",NA,NA,"P_145430","MANOE3013","FOUNTAIN PLATING CO., INC.","492 PROSPECT AVENUE","492 PROSPECT AVENUE","OK","WEST SPRINGFIELD","MA","HAMPDEN","1089","GOOD","(413) 781-4651","42.1550767","-72.6508159","332813","ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING","3471","NA","96","NA","NA","NA","NA","01089 _ (413) 781-4651","WEST SPRINGFIELD_492 PROSPECT AVENUE","PinPt","Pin, Bus, FRS and/or NPDES","N","Massachusetts","25","13","25013","NA","New_England","01","/MA/2. Water Usage by Facility_2000-2018.xlsx$2004, /MA/1. Facility Name and Address.xlsx$Sheet1, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
