"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_FIPS","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","DataSource"
"HI","WD","GW",NA,NA,"MAUNA LOA MACADAMIA NUT CORPORATION","MAUNA LOA MACADAMIA NUT CORPORATION","MAUNA LOA MACADAMIA NUT CORPORATION",NA,NA,NA,"KEAAU ORCHARD 2",NA,"8-3900-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-701 Macadamia Road","Keaau","Hawaii","HI",NA,"16-701 Macadamia Road","Keaau",NA,NA,NA,NA,NA,NA,2018,11700000,5840000,7340000,7340000,11990000,10570000,7340000,5990000,10720000,11200000,14300000,5900000,"gal","Metered",NA,NA,NA,NA,NA,"P_606","NA","MAUNA LOA MACADAMIA NUT CORP.","16-701 MACADAMIA ROAD","16-701 MACADAMIA ROAD","OK","KEAAU","HI","HAWAII","96749","GOOD","(808) 982-6562","19.6571313","-155.0089589","311911","ROASTED NUTS AND PEANUT BUTTER MANUFACTURING","2068","NA","15001","300","NA","NA","NA","NA","96749 _ (808) 982-6562","KEAAU_16-701 MACADAMIA ROAD","PinPt","Pin, Bus, FRS","N","/HI/HI_IN_WU.xlsx$HI_IN_WU, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"HI","WD","GW",NA,NA,"MAUNA LOA MACADAMIA NUT CORPORATION","MAUNA LOA MACADAMIA NUT CORPORATION","MAUNA LOA MACADAMIA NUT CORPORATION",NA,NA,NA,"KEAAU ORCHARD 2",NA,"8-3900-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hilo","Hawaii","HI",NA,NA,"Hilo",NA,NA,NA,NA,NA,NA,2018,11700000,5840000,7340000,7340000,11990000,10570000,7340000,5990000,10720000,11200000,14300000,5900000,"gal","Metered",NA,NA,NA,NA,NA,"E_110039580575","NA","MAUNA LOA MACADAMIA NUT CORP","H C 01 BOX 3 VOLCANO HWY","H C 01 BOX 3 VOLCANO HIGHWAY","CHECK","HILO","HI","HAWAII","96720","GOOD","(808) 966-8629","19.654618","-155.015478","311911","ROASTED NUTS AND PEANUT BUTTER MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","NA","96720 _ (808) 966-8629","HILO_H C 01 BOX 3 VOLCANO HIGHWAY","FRS","FRS","N","/HI/HI_IN_WU.xlsx$HI_IN_WU, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"HI","WD","GW",NA,NA,"MAUNA LOA MACADAMIA NUT CORPORATION","MAUNA LOA MACADAMIA NUT CORPORATION","MAUNA LOA MACADAMIA NUT CORPORATION",NA,NA,NA,"KEAAU ORCHARD 2",NA,"8-3900-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-701 Macadamia Road","Keaau","Hawaii","HI",NA,"16-701 Macadamia Road","Keaau",NA,NA,NA,NA,NA,NA,2019,11700000,1812000,1410000,1276000,1706000,826000,5e+05,1042000,1646000,220000,1008000,1058000,"gal","Metered",NA,NA,NA,NA,NA,"P_606","NA","MAUNA LOA MACADAMIA NUT CORP.","16-701 MACADAMIA ROAD","16-701 MACADAMIA ROAD","OK","KEAAU","HI","HAWAII","96749","GOOD","(808) 982-6562","19.6571313","-155.0089589","311911","ROASTED NUTS AND PEANUT BUTTER MANUFACTURING","2068","NA","15001","300","NA","NA","NA","NA","96749 _ (808) 982-6562","KEAAU_16-701 MACADAMIA ROAD","PinPt","Pin, Bus, FRS","N","/HI/HI_IN_WU.xlsx$HI_IN_WU, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"HI","WD","GW",NA,NA,"MAUNA LOA MACADAMIA NUT CORPORATION","MAUNA LOA MACADAMIA NUT CORPORATION","MAUNA LOA MACADAMIA NUT CORPORATION",NA,NA,NA,"KEAAU ORCHARD 2",NA,"8-3900-002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hilo","Hawaii","HI",NA,NA,"Hilo",NA,NA,NA,NA,NA,NA,2019,11700000,1812000,1410000,1276000,1706000,826000,5e+05,1042000,1646000,220000,1008000,1058000,"gal","Metered",NA,NA,NA,NA,NA,"E_110039580575","NA","MAUNA LOA MACADAMIA NUT CORP","H C 01 BOX 3 VOLCANO HWY","H C 01 BOX 3 VOLCANO HIGHWAY","CHECK","HILO","HI","HAWAII","96720","GOOD","(808) 966-8629","19.654618","-155.015478","311911","ROASTED NUTS AND PEANUT BUTTER MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","NA","96720 _ (808) 966-8629","HILO_H C 01 BOX 3 VOLCANO HIGHWAY","FRS","FRS","N","/HI/HI_IN_WU.xlsx$HI_IN_WU, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"HI","NA","GW","IN","NA","MCINTYRE LIVING TRUST","MCINTYRE LIVING TRUST",NA,"NA","NA",NA,"UNION MILL 1",NA,"8-7448-004",NA,"NA","","NA","NA","NA","NA","80101",NA,"NA",NA,"NA","NA","Hawaii",NA,NA,"NA",NA,NA,NA,"20.237778","-155.803333","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_facility_list, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"HI",NA,"GW","IN",NA,"MOA ULA AGRICULTURAL WATER COOPERATIVE","STATE OF HAWAII DLNR DIVISION OF FORESTRY AND WILDLIFE HAWAII HAWAII DLNR DOFAW",NA,NA,NA,NA,"KAUMAIKEOHU TUNNEL",NA,"8-1232-001",NA,NA,NA,NA,NA,NA,NA,"80503",NA,NA,NA,NA,NA,"Hawaii",NA,NA,NA,NA,NA,NA,"19.211111","-155.534167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_facility_list"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,0,0,0,0,0,0,NA,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,0,0,0,0,0,0,0,0,0,NA,NA,NA,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","WD","GW",NA,NA,"NAVAL FACILITIES ENGINEERING COMMAND HAWAII NAVFAC HAWAII",NA,NA,NA,NA,NA,"NANAKULI",NA,"3-2808-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU"
"HI","NA","NA",NA,"NA","PACIFIC SHIPYARDS INTERTIOL","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,"NA","4493","NA","NA","NA","NA",NA,NA,"NA",NA,"Honolulu Harbor Pier 41","Honolulu","NA",NA,NA,"NA",NA,NA,NA,"21.319278000000001","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"HI","WD","GW","IN","NA","PAR HAWAII INCORPORATED","PAR HAWAII INCORPORATED",NA,"NA","NA",NA,"HIRI85FW 1",NA,"3-1805-003",NA,"NA","","NA","NA","NA","NA","30207",NA,"NA",NA,"NA","NA","Oahu",NA,NA,"NA",NA,NA,NA,"21.302222","-158.0875","NA",NA,2016,NA,NA,NA,NA,NA,NA,412500,NA,NA,NA,NA,NA,"gal","Metered",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU, /HI/HI_IN_WU.xlsx$HI_IN_facility_list, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"HI","WD","GW","IN","NA","PAR HAWAII INCORPORATED","PAR HAWAII INCORPORATED",NA,"NA","NA",NA,"HIRI85FW 1",NA,"3-1805-003",NA,"NA","","NA","NA","NA","NA","30207",NA,"NA",NA,"NA","NA","Oahu",NA,NA,"NA",NA,NA,NA,"21.302222","-158.0875","NA",NA,2017,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,"gal","Metered",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU, /HI/HI_IN_WU.xlsx$HI_IN_facility_list, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"HI","WD","GW","IN","NA","PAR HAWAII INCORPORATED","PAR HAWAII INCORPORATED",NA,"NA","NA",NA,"HIRI85FW 1",NA,"3-1805-003",NA,"NA","","NA","NA","NA","NA","30207",NA,"NA",NA,"NA","NA","Oahu",NA,NA,"NA",NA,NA,NA,"21.302222","-158.0875","NA",NA,2018,30000,30000,30000,30000,30000,30000,30000,30000,60000,30000,30000,30000,"gal","Metered",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU, /HI/HI_IN_WU.xlsx$HI_IN_facility_list, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"HI","WD","GW","IN","NA","PAR HAWAII INCORPORATED","PAR HAWAII INCORPORATED",NA,"NA","NA",NA,"HIRI85FW 1",NA,"3-1805-003",NA,"NA","","NA","NA","NA","NA","30207",NA,"NA",NA,"NA","NA","Oahu",NA,NA,"NA",NA,NA,NA,"21.302222","-158.0875","NA",NA,2019,30000,30000,30000,30000,37500,30000,30000,30000,30000,30000,30000,30000,"gal","Metered",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU, /HI/HI_IN_WU.xlsx$HI_IN_facility_list, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"HI","WD","GW",NA,"NA","PAR HAWAII INCORPORATED","PAR HAWAII INCORPORATED",NA,"NA","NA",NA,"TSO 06 FW2",NA,"3-1805-017",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,"21.302222","NA","NA",NA,2016,NA,NA,NA,NA,NA,NA,550000,NA,NA,NA,NA,NA,"gal","Metered",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"HI","WD","GW",NA,"NA","PAR HAWAII INCORPORATED","PAR HAWAII INCORPORATED",NA,"NA","NA",NA,"TSO 06 FW2",NA,"3-1805-017",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,"21.302222","NA","NA",NA,2017,0,0,0,0,0,0,0,0,0,0,0,0,"gal","Metered",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"HI","WD","GW",NA,"NA","PAR HAWAII INCORPORATED","PAR HAWAII INCORPORATED",NA,"NA","NA",NA,"TSO 06 FW2",NA,"3-1805-017",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,"21.302222","NA","NA",NA,2018,0,0,0,0,40000,40000,40000,40000,0,40000,40000,40000,"gal","Metered",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"HI","WD","GW",NA,"NA","PAR HAWAII INCORPORATED","PAR HAWAII INCORPORATED",NA,"NA","NA",NA,"TSO 06 FW2",NA,"3-1805-017",NA,"NA","","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,"21.302222","NA","NA",NA,2019,40000,40000,40000,40000,0,0,0,0,0,0,40000,40000,"gal","Metered",NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/HI/HI_IN_WU.xlsx$HI_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
