"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","County2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_FIPS","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","DataSource"
"ME","RL",NA,"IN",NA,"ISF TRADING COMPANY","ISF TRADING COMPANY","ISF TRADING COMPANY","ME0023957",NA,NA,"PORTLAND WATER DISTRICT SEBAGO LAKE",NA,NA,NA,NA,NA,"Seafood processing and packaging plant in Portland.","1060001",NA,"10600010110",NA,NA,NA,NA,"390 Commercial St","Portland","Cumberland","ME",NA,"390 Commercial St","Portland","Cumberland","ME",NA,"43.775095","-70.502551","WGS84",NA,2022,159430,123267,185842,178233,175587,NA,NA,NA,NA,NA,NA,NA,"gal",NA,NA,NA,NA,"TRUE",NA,"P_160275","NA","ISF TRADING CO.","390 COMMERCIAL STREET","390 COMMERCIAL ST","UPDATED","PORTLAND","ME","CUMBERLAND","4101","GOOD","(207) 879-1575","43.6510537","-70.2568287","311712","FRESH AND FROZEN SEAFOOD PROCESSING","2091","NA","23005","20","NA","NA","NA","43","04101 _ (207) 879-1575","PORTLAND_390 COMMERCIAL ST","PinPt","Pin, Bus, FRS, PPP","N","/ME/ME_IN_WU_CAC.xlsx$wu_discharge, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"ME","TR","SW","IN","FALSE","ISF TRADING COMPANY","ISF TRADING COMPANY","ISF TRADING COMPANY","ME0023957",NA,NA,"PORTLAND WATER DISTRICT SEBAGO LAKE",NA,NA,NA,NA,NA,"Seafood processing and packaging plant in Portland.","1060001",NA,"10600010110",NA,NA,NA,NA,"390 Commercial St","Portland","Cumberland","ME",NA,"390 Commercial St","Portland","Cumberland","ME",NA,"43.775095","-70.502551","WGS84",NA,2022,159430,123267,185842,178233,175587,NA,NA,NA,NA,NA,NA,NA,"gal",NA,NA,NA,"Estimated","TRUE",NA,"P_160275","NA","ISF TRADING CO.","390 COMMERCIAL STREET","390 COMMERCIAL ST","UPDATED","PORTLAND","ME","CUMBERLAND","4101","GOOD","(207) 879-1575","43.6510537","-70.2568287","311712","FRESH AND FROZEN SEAFOOD PROCESSING","2091","NA","23005","20","NA","NA","NA","43","04101 _ (207) 879-1575","PORTLAND_390 COMMERCIAL ST","PinPt","Pin, Bus, FRS, PPP","N","/ME/ME_IN_WU_CAC.xlsx$wu_monthly_recombined, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"ME","RL",NA,"IN",NA,"LEDVANCE LIMITED LIABILITY COMPANY",NA,NA,"ME0002381",NA,NA,"GROUNDWATER REMEDIATION BEDROCK WELLS",NA,NA,NA,NA,NA,"Groundwater remediation brownfield site. Manufacturing and associated discharges through 001A ended in 2006. Treated GW currently discharged through 006A.","1050003",NA,"10500030203",NA,NA,NA,NA,NA,"Waldoboro","Lincoln",NA,NA,NA,NA,"Lincoln",NA,NA,"44.084626","-69.376705","WGS84",NA,2019,125922,NA,NA,99420,NA,NA,95914,NA,NA,80693,NA,NA,"gal",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/ME/ME_IN_WU_CAC.xlsx$wu_discharge, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv"
"ME","WD","GW","IN","FALSE","LEDVANCE LIMITED LIABILITY COMPANY",NA,NA,"ME0002381",NA,NA,"GROUNDWATER REMEDIATION BEDROCK WELLS",NA,NA,NA,NA,NA,"Groundwater remediation brownfield site. Manufacturing and associated discharges through 001A ended in 2006. Treated GW currently discharged through 006A.","1050003",NA,"10500030203",NA,NA,NA,NA,NA,"Waldoboro","Lincoln",NA,NA,NA,NA,"Lincoln",NA,NA,"44.084626","-69.376705","WGS84",NA,2019,125922,NA,NA,99420,NA,NA,95914,NA,NA,80693,NA,NA,"gal",NA,NA,NA,"Estimated","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/ME/ME_IN_WU_CAC.xlsx$wu_monthly_recombined, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv"
"ME","RL",NA,"IN",NA,"LEDVANCE LIMITED LIABILITY COMPANY",NA,NA,"ME0002381",NA,NA,"GROUNDWATER REMEDIATION BEDROCK WELLS",NA,NA,NA,NA,NA,"Groundwater remediation brownfield site. Manufacturing and associated discharges through 001A ended in 2006. Treated GW currently discharged through 006A.","1050003",NA,"10500030203",NA,NA,NA,NA,NA,"Waldoboro","Lincoln",NA,NA,NA,NA,"Lincoln",NA,NA,"44.084626","-69.376705","WGS84",NA,2020,48453,NA,NA,125460,NA,NA,150784,NA,NA,146475,NA,NA,"gal",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/ME/ME_IN_WU_CAC.xlsx$wu_discharge, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv"
"ME","WD","GW","IN","FALSE","LEDVANCE LIMITED LIABILITY COMPANY",NA,NA,"ME0002381",NA,NA,"GROUNDWATER REMEDIATION BEDROCK WELLS",NA,NA,NA,NA,NA,"Groundwater remediation brownfield site. Manufacturing and associated discharges through 001A ended in 2006. Treated GW currently discharged through 006A.","1050003",NA,"10500030203",NA,NA,NA,NA,NA,"Waldoboro","Lincoln",NA,NA,NA,NA,"Lincoln",NA,NA,"44.084626","-69.376705","WGS84",NA,2020,48453,NA,NA,125460,NA,NA,150784,NA,NA,146475,NA,NA,"gal",NA,NA,NA,"Estimated","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/ME/ME_IN_WU_CAC.xlsx$wu_monthly_recombined, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv"
"ME","RL",NA,"IN",NA,"LEDVANCE LIMITED LIABILITY COMPANY",NA,NA,"ME0002381",NA,NA,"GROUNDWATER REMEDIATION BEDROCK WELLS",NA,NA,NA,NA,NA,"Groundwater remediation brownfield site. Manufacturing and associated discharges through 001A ended in 2006. Treated GW currently discharged through 006A.","1050003",NA,"10500030203",NA,NA,NA,NA,NA,"Waldoboro","Lincoln",NA,NA,NA,NA,"Lincoln",NA,NA,"44.084626","-69.376705","WGS84",NA,2021,132711,NA,NA,139290,NA,NA,120807,NA,NA,127379,NA,NA,"gal",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/ME/ME_IN_WU_CAC.xlsx$wu_discharge, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv"
"ME","WD","GW","IN","FALSE","LEDVANCE LIMITED LIABILITY COMPANY",NA,NA,"ME0002381",NA,NA,"GROUNDWATER REMEDIATION BEDROCK WELLS",NA,NA,NA,NA,NA,"Groundwater remediation brownfield site. Manufacturing and associated discharges through 001A ended in 2006. Treated GW currently discharged through 006A.","1050003",NA,"10500030203",NA,NA,NA,NA,NA,"Waldoboro","Lincoln",NA,NA,NA,NA,"Lincoln",NA,NA,"44.084626","-69.376705","WGS84",NA,2021,132711,NA,NA,139290,NA,NA,120807,NA,NA,127379,NA,NA,"gal",NA,NA,NA,"Estimated","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/ME/ME_IN_WU_CAC.xlsx$wu_monthly_recombined, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv"
"ME","RL",NA,"IN",NA,"LEDVANCE LIMITED LIABILITY COMPANY",NA,NA,"ME0002381",NA,NA,"GROUNDWATER REMEDIATION BEDROCK WELLS",NA,NA,NA,NA,NA,"Groundwater remediation brownfield site. Manufacturing and associated discharges through 001A ended in 2006. Treated GW currently discharged through 006A.","1050003",NA,"10500030203",NA,NA,NA,NA,NA,"Waldoboro","Lincoln",NA,NA,NA,NA,"Lincoln",NA,NA,"44.084626","-69.376705","WGS84",NA,2022,116281,NA,NA,131430,NA,NA,113553,NA,NA,89652,NA,NA,"gal",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/ME/ME_IN_WU_CAC.xlsx$wu_discharge, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv"
"ME","WD","GW","IN","FALSE","LEDVANCE LIMITED LIABILITY COMPANY",NA,NA,"ME0002381",NA,NA,"GROUNDWATER REMEDIATION BEDROCK WELLS",NA,NA,NA,NA,NA,"Groundwater remediation brownfield site. Manufacturing and associated discharges through 001A ended in 2006. Treated GW currently discharged through 006A.","1050003",NA,"10500030203",NA,NA,NA,NA,NA,"Waldoboro","Lincoln",NA,NA,NA,NA,"Lincoln",NA,NA,"44.084626","-69.376705","WGS84",NA,2022,116281,NA,NA,131430,NA,NA,113553,NA,NA,89652,NA,NA,"gal",NA,NA,NA,"Estimated","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/ME/ME_IN_WU_CAC.xlsx$wu_monthly_recombined, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv"
"ME","RL",NA,"IN",NA,"LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","ME0037486",NA,NA,"ON SITE WELL",NA,NA,NA,NA,NA,"All water from on-site well. Unknown amount of sanitary wastewater goes to septic system. Survey says wastewater pct is 35, but I'm not sure this is right--survey also reports total withdrawal of about 1MGY, which is about equal to reported discharge. But they do also produce a lot of liquid products, so assume it is correct.","1050002",NA,"10500020701",NA,NA,NA,NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"44.70806","-67.313374","WGS84",NA,2019,NA,NA,86335,99480,66464,116550,104439,119505,85470,105276,76393,74617,"gal",NA,NA,NA,NA,"TRUE",NA,"E_110070519129","NA","LOOKS GOURMET FOOD COMPANY INC","1112 CUTTER RD","1112 CUTTER ROAD","UPDATED","WHITING","ME","NA","4691","BAD","NA","NA","NA","311422","SPECIALTY CANNING.","NA","NA","NA","NA","NA","NA","NA","NA","4691 _","WHITING_1112 CUTTER ROAD","NA","FRS","N","/ME/ME_IN_WU_CAC.xlsx$wu_discharge, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"ME","WD","GW","IN","FALSE","LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","ME0037486",NA,NA,"ON SITE WELL",NA,NA,NA,NA,NA,"All water from on-site well. Unknown amount of sanitary wastewater goes to septic system. Survey says wastewater pct is 35, but I'm not sure this is right--survey also reports total withdrawal of about 1MGY, which is about equal to reported discharge. But they do also produce a lot of liquid products, so assume it is correct.","1050002",NA,"10500020701",NA,NA,NA,NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"44.70806","-67.313374","WGS84",NA,2019,NA,NA,246671,284229,189897,333000,298397,341443,244200,300789,218265,213191,"gal",NA,NA,NA,"Estimated","TRUE",NA,"E_110070519129","NA","LOOKS GOURMET FOOD COMPANY INC","1112 CUTTER RD","1112 CUTTER ROAD","UPDATED","WHITING","ME","NA","4691","BAD","NA","NA","NA","311422","SPECIALTY CANNING.","NA","NA","NA","NA","NA","NA","NA","NA","4691 _","WHITING_1112 CUTTER ROAD","NA","FRS","N","/ME/ME_IN_WU_CAC.xlsx$wu_monthly_recombined, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"ME","RL",NA,"IN",NA,"LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","ME0037486",NA,NA,"ON SITE WELL",NA,NA,NA,NA,NA,"All water from on-site well. Unknown amount of sanitary wastewater goes to septic system. Survey says wastewater pct is 35, but I'm not sure this is right--survey also reports total withdrawal of about 1MGY, which is about equal to reported discharge. But they do also produce a lot of liquid products, so assume it is correct.","1050002",NA,"10500020701",NA,NA,NA,NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"44.70806","-67.313374","WGS84",NA,2020,92969,74559,88846,77220,81964,86910,75950,55645,89850,73935,50640,74214,"gal",NA,NA,NA,NA,"TRUE",NA,"E_110070519129","NA","LOOKS GOURMET FOOD COMPANY INC","1112 CUTTER RD","1112 CUTTER ROAD","UPDATED","WHITING","ME","NA","4691","BAD","NA","NA","NA","311422","SPECIALTY CANNING.","NA","NA","NA","NA","NA","NA","NA","NA","4691 _","WHITING_1112 CUTTER ROAD","NA","FRS","N","/ME/ME_IN_WU_CAC.xlsx$wu_discharge, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"ME","WD","GW","IN","FALSE","LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","ME0037486",NA,NA,"ON SITE WELL",NA,NA,NA,NA,NA,"All water from on-site well. Unknown amount of sanitary wastewater goes to septic system. Survey says wastewater pct is 35, but I'm not sure this is right--survey also reports total withdrawal of about 1MGY, which is about equal to reported discharge. But they do also produce a lot of liquid products, so assume it is correct.","1050002",NA,"10500020701",NA,NA,NA,NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"44.70806","-67.313374","WGS84",NA,2020,265626,213026,253846,220629,234183,248314,217000,158986,256714,211243,144686,212040,"gal",NA,NA,NA,"Estimated","TRUE",NA,"E_110070519129","NA","LOOKS GOURMET FOOD COMPANY INC","1112 CUTTER RD","1112 CUTTER ROAD","UPDATED","WHITING","ME","NA","4691","BAD","NA","NA","NA","311422","SPECIALTY CANNING.","NA","NA","NA","NA","NA","NA","NA","NA","4691 _","WHITING_1112 CUTTER ROAD","NA","FRS","N","/ME/ME_IN_WU_CAC.xlsx$wu_monthly_recombined, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"ME","RL",NA,"IN",NA,"LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","ME0037486",NA,NA,"ON SITE WELL",NA,NA,NA,NA,NA,"All water from on-site well. Unknown amount of sanitary wastewater goes to septic system. Survey says wastewater pct is 35, but I'm not sure this is right--survey also reports total withdrawal of about 1MGY, which is about equal to reported discharge. But they do also produce a lot of liquid products, so assume it is correct.","1050002",NA,"10500020701",NA,NA,NA,NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"44.70806","-67.313374","WGS84",NA,2021,90799,78764,100440,95610,97774,82260,72478,108252,112470,100719,79230,76012,"gal",NA,NA,NA,NA,"TRUE",NA,"E_110070519129","NA","LOOKS GOURMET FOOD COMPANY INC","1112 CUTTER RD","1112 CUTTER ROAD","UPDATED","WHITING","ME","NA","4691","BAD","NA","NA","NA","311422","SPECIALTY CANNING.","NA","NA","NA","NA","NA","NA","NA","NA","4691 _","WHITING_1112 CUTTER ROAD","NA","FRS","N","/ME/ME_IN_WU_CAC.xlsx$wu_discharge, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"ME","WD","GW","IN","FALSE","LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","ME0037486",NA,NA,"ON SITE WELL",NA,NA,NA,NA,NA,"All water from on-site well. Unknown amount of sanitary wastewater goes to septic system. Survey says wastewater pct is 35, but I'm not sure this is right--survey also reports total withdrawal of about 1MGY, which is about equal to reported discharge. But they do also produce a lot of liquid products, so assume it is correct.","1050002",NA,"10500020701",NA,NA,NA,NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"44.70806","-67.313374","WGS84",NA,2021,259426,225040,286971,273171,279354,235029,207080,309291,321343,287769,226371,217177,"gal",NA,NA,NA,"Estimated","TRUE",NA,"E_110070519129","NA","LOOKS GOURMET FOOD COMPANY INC","1112 CUTTER RD","1112 CUTTER ROAD","UPDATED","WHITING","ME","NA","4691","BAD","NA","NA","NA","311422","SPECIALTY CANNING.","NA","NA","NA","NA","NA","NA","NA","NA","4691 _","WHITING_1112 CUTTER ROAD","NA","FRS","N","/ME/ME_IN_WU_CAC.xlsx$wu_monthly_recombined, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"ME","RL",NA,"IN",NA,"LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","ME0037486",NA,NA,"ON SITE WELL",NA,NA,NA,NA,NA,"All water from on-site well. Unknown amount of sanitary wastewater goes to septic system. Survey says wastewater pct is 35, but I'm not sure this is right--survey also reports total withdrawal of about 1MGY, which is about equal to reported discharge. But they do also produce a lot of liquid products, so assume it is correct.","1050002",NA,"10500020701",NA,NA,NA,NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"44.70806","-67.313374","WGS84",NA,2022,88319,76328,78740,85710,110112,103680,106299,94240,79110,112964,85710,85851,"gal",NA,NA,NA,NA,"TRUE",NA,"E_110070519129","NA","LOOKS GOURMET FOOD COMPANY INC","1112 CUTTER RD","1112 CUTTER ROAD","UPDATED","WHITING","ME","NA","4691","BAD","NA","NA","NA","311422","SPECIALTY CANNING.","NA","NA","NA","NA","NA","NA","NA","NA","4691 _","WHITING_1112 CUTTER ROAD","NA","FRS","N","/ME/ME_IN_WU_CAC.xlsx$wu_discharge, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"ME","WD","GW","IN","FALSE","LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","LOOKS GOURMET FOOD COMPANY INCORPORATED","ME0037486",NA,NA,"ON SITE WELL",NA,NA,NA,NA,NA,"All water from on-site well. Unknown amount of sanitary wastewater goes to septic system. Survey says wastewater pct is 35, but I'm not sure this is right--survey also reports total withdrawal of about 1MGY, which is about equal to reported discharge. But they do also produce a lot of liquid products, so assume it is correct.","1050002",NA,"10500020701",NA,NA,NA,NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"1112 Cutter Road","Whiting","Washington","ME",NA,"44.70806","-67.313374","WGS84",NA,2022,252340,218080,224971,244886,314606,296229,303711,269257,226029,322754,244886,245290,"gal",NA,NA,NA,"Estimated","TRUE",NA,"E_110070519129","NA","LOOKS GOURMET FOOD COMPANY INC","1112 CUTTER RD","1112 CUTTER ROAD","UPDATED","WHITING","ME","NA","4691","BAD","NA","NA","NA","311422","SPECIALTY CANNING.","NA","NA","NA","NA","NA","NA","NA","NA","4691 _","WHITING_1112 CUTTER ROAD","NA","FRS","N","/ME/ME_IN_WU_CAC.xlsx$wu_monthly_recombined, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv, USEPA_HIFLD_EIA_PPP_facility_v6.csv"
"ME","RL",NA,"IN",NA,"MAINE FAIR TRADE LOBSTER LIMITED LIABILITY COMPANY",NA,NA,"ME0000710",NA,NA,"BEDROCK WELLS",NA,NA,NA,NA,NA,"Operations ceased in 2020. Outfall 001A is freshwater from wells, 002A (does not appear in my data) is saltwater from ocean.","1050002",NA,"10500021109",NA,NA,NA,NA,NA,"Prospect Harbor","Hancock",NA,NA,NA,NA,"Hancock",NA,NA,"44.409319","-68.038792","WGS84",NA,2019,1126819,571312,NA,NA,NA,1411680,1288608,1318337,1260720,1683269,1602330,1944506,"gal",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/ME/ME_IN_WU_CAC.xlsx$wu_discharge, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv"
"ME","WD","GW","IN","FALSE","MAINE FAIR TRADE LOBSTER LIMITED LIABILITY COMPANY",NA,NA,"ME0000710",NA,NA,"BEDROCK WELLS",NA,NA,NA,NA,NA,"Operations ceased in 2020. Outfall 001A is freshwater from wells, 002A (does not appear in my data) is saltwater from ocean.","1050002",NA,"10500021109",NA,NA,NA,NA,NA,"Prospect Harbor","Hancock",NA,NA,NA,NA,"Hancock",NA,NA,"44.409319","-68.038792","WGS84",NA,2019,1126819,571312,NA,NA,NA,1411680,1288608,1318337,1260720,1683269,1602330,1944506,"gal",NA,NA,NA,"Estimated","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/ME/ME_IN_WU_CAC.xlsx$wu_monthly_recombined, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv"
"ME","RL",NA,"IN",NA,"MAINE FAIR TRADE LOBSTER LIMITED LIABILITY COMPANY",NA,NA,"ME0000710",NA,NA,"BEDROCK WELLS",NA,NA,NA,NA,NA,"Operations ceased in 2020. Outfall 001A is freshwater from wells, 002A (does not appear in my data) is saltwater from ocean.","1050002",NA,"10500021109",NA,NA,NA,NA,NA,"Prospect Harbor","Hancock",NA,NA,NA,NA,"Hancock",NA,NA,"44.409319","-68.038792","WGS84",NA,2020,NA,NA,NA,NA,5890,30060,29016,21421,18960,26164,20640,19127,"gal",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/ME/ME_IN_WU_CAC.xlsx$wu_discharge, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv"
"ME","WD","GW","IN","FALSE","MAINE FAIR TRADE LOBSTER LIMITED LIABILITY COMPANY",NA,NA,"ME0000710",NA,NA,"BEDROCK WELLS",NA,NA,NA,NA,NA,"Operations ceased in 2020. Outfall 001A is freshwater from wells, 002A (does not appear in my data) is saltwater from ocean.","1050002",NA,"10500021109",NA,NA,NA,NA,NA,"Prospect Harbor","Hancock",NA,NA,NA,NA,"Hancock",NA,NA,"44.409319","-68.038792","WGS84",NA,2020,NA,NA,NA,NA,5890,30060,29016,21421,18960,26164,20640,19127,"gal",NA,NA,NA,"Estimated","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/ME/ME_IN_WU_CAC.xlsx$wu_monthly_recombined, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv"
"ME","RL",NA,"IN",NA,"MCCAIN FOODS USA INCORPORATED FACILITY",NA,NA,"ME0036218",NA,NA,"PRIVATE GROUNDWATER WELLS",NA,NA,NA,NA,NA,"Potato processing in Easton.","1010004",NA,"10100041203",NA,NA,NA,NA,NA,"Easton","Aroostook",NA,NA,NA,NA,"Aroostook",NA,NA,"46.696441","-67.990108","WGS84",NA,2019,54587342,52286836,57971426,54017220,54921243,52821630,53369941,48808725,49132770,59470648,56560320,46958769,"gal",NA,NA,NA,NA,"TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/ME/ME_IN_WU_CAC.xlsx$wu_discharge, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv"
"ME","WD","GW","IN","FALSE","MCCAIN FOODS USA INCORPORATED FACILITY",NA,NA,"ME0036218",NA,NA,"PRIVATE GROUNDWATER WELLS",NA,NA,NA,NA,NA,"Potato processing in Easton.","1010004",NA,"10100041203",NA,NA,NA,NA,NA,"Easton","Aroostook",NA,NA,NA,NA,"Aroostook",NA,NA,"46.696441","-67.990108","WGS84",NA,2019,54587342,52286836,57971426,54017220,54921243,52821630,53369941,48808725,49132770,59470648,56560320,46958769,"gal",NA,NA,NA,"Estimated","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/ME/ME_IN_WU_CAC.xlsx$wu_monthly_recombined, /ME/site_specific_data_20240619/site_specific_data_20240619/master_coeffs.csv"
